==== test ====
n_dim = 24
max_it = 1000, rtol = 1.00e-06
sor_omega = 1.50
solver type = "gs"

==== solver ====
solve with gs

iter	||true residual||	||relative residual||
56	02.55700006385153e-03	03.36369469008900e-04
57	02.39718275003520e-03	03.15345744470600e-04
58	02.25233284800431e-03	02.96290960186109e-04
59	02.12177079546425e-03	02.79115720769235e-04
60	02.00482048467397e-03	02.63731085275054e-04
61	01.90079719547818e-03	02.50046979808650e-04
62	01.80899669844133e-03	02.37970764058962e-04
63	01.72868671887326e-03	02.27406108404344e-04
64	01.65910195268395e-03	02.18252338255840e-04
65	01.59944357417798e-03	02.10404369308292e-04
66	01.54888366824319e-03	02.03753290588016e-04
67	01.50657433636192e-03	01.98187562334733e-04
68	01.47166052319503e-03	01.93594703319184e-04
69	01.44329506922568e-03	01.89863270995520e-04
70	01.42065425115655e-03	01.86884905816925e-04
71	01.40295216652281e-03	01.84556223509568e-04
72	01.38945269013565e-03	01.82780387924563e-04
73	01.37947824895046e-03	01.81468265358531e-04
74	01.37241518910902e-03	01.80539130579840e-04
75	01.36771593910512e-03	01.79920951389741e-04
76	01.36489845562235e-03	01.79550315723189e-04
77	01.36354357217030e-03	01.79372082865952e-04
78	01.36329088503965e-03	01.79338842258271e-04
79	01.36383374742745e-03	01.79410254979652e-04
80	01.36491383937153e-03	01.79552339431994e-04
81	01.36631566758098e-03	01.79736747800660e-04
82	01.36786124331938e-03	01.79940065938108e-04
83	01.36940509752882e-03	01.80143157611042e-04
84	01.37082972296335e-03	01.80330564919990e-04
85	01.37204148225064e-03	01.80489970011056e-04
86	01.37296698581081e-03	01.80611718596635e-04
87	01.37354992089309e-03	01.80688402820021e-04
88	01.37374829976280e-03	01.80714499258581e-04
89	01.37353208824140e-03	01.80686056961816e-04
90	01.37288117356997e-03	01.80600430126880e-04
91	01.37178363107715e-03	01.80456050081394e-04
92	01.37023425145404e-03	01.80252231548697e-04
93	01.36823329358510e-03	01.79989008584648e-04
94	01.36578543149258e-03	01.79666996049761e-04
95	01.36289886756563e-03	01.79287272955853e-04
96	01.35958458774963e-03	01.78851284487328e-04
97	01.35585573759159e-03	01.78360759920901e-04
98	01.35172710093267e-03	01.77817644048390e-04
99	01.34721466566313e-03	01.77224040052438e-04
100	01.34233526317613e-03	01.76582162077213e-04
101	01.33710627014437e-03	01.75894295997579e-04
102	01.33154536296894e-03	01.75162767117213e-04
103	01.32567031664152e-03	01.74389913709232e-04
104	01.31949884106346e-03	01.73578065484219e-04
105	01.31304844890779e-03	01.72729526207676e-04
106	01.30633634997312e-03	01.71846559802431e-04
107	01.29937936784958e-03	01.70931379386176e-04
108	01.29219387520402e-03	01.69986138758332e-04
109	01.28479574472077e-03	01.69012925946377e-04
110	01.27720031306590e-03	01.68013758465405e-04
111	01.26942235569835e-03	01.66990580004566e-04
112	01.26147607069945e-03	01.65945258299862e-04
113	01.25337507002066e-03	01.64879583982803e-04
114	01.24513237685158e-03	01.63795270234171e-04
115	01.23676042798907e-03	01.62693953095677e-04
116	01.22827108023502e-03	01.61577192311571e-04
117	01.21967562006098e-03	01.60446472600024e-04
118	01.21098477584203e-03	01.59303205262452e-04
119	01.20220873209689e-03	01.58148730056807e-04
120	01.19335714527273e-03	01.56984317274023e-04
121	01.18443916066073e-03	01.55811169963244e-04
122	01.17546343011180e-03	01.54630426262297e-04
123	01.16643813028261e-03	01.53443161797933e-04
124	01.15737098116929e-03	01.52250392123896e-04
125	01.14826926475136e-03	01.51053075173518e-04
126	01.13913984358035e-03	01.49852113705012e-04
127	01.12998917918156e-03	01.48648357722205e-04
128	01.12082335018084e-03	01.47442606859081e-04
129	01.11164807006124e-03	01.46235612715644e-04
130	01.10246870448933e-03	01.45028081137168e-04
131	01.09329028815891e-03	01.43820674429968e-04
132	01.08411754111647e-03	01.42614013508978e-04
133	01.07495488454766e-03	01.41408679974446e-04
134	01.06580645598501e-03	01.40205218112482e-04
135	01.05667612395975e-03	01.39004136822486e-04
136	01.04756750206297e-03	01.37805911466869e-04
137	01.03848396242084e-03	01.36610985643697e-04
138	01.02942864861763e-03	01.35419772886704e-04
139	01.02040448802414e-03	01.34232658287062e-04
140	01.01141420359091e-03	01.33050000044774e-04
141	01.00246032508578e-03	01.31872130946951e-04
142	09.93545199802967e-04	01.30699359776578e-04
143	09.84671002763286e-04	01.29531972654334e-04
144	09.75839746407016e-04	01.28370234313677e-04
145	09.67053289817845e-04	01.27214389314237e-04
146	09.58313347469885e-04	01.26064663192477e-04
147	09.49621497539955e-04	01.24921263555157e-04
148	09.40979189790704e-04	01.23784381116348e-04
149	09.32387753038410e-04	01.22654190679809e-04
150	09.23848402231806e-04	01.21530852070200e-04
151	09.15362245159266e-04	01.20414511015395e-04
152	09.06930288795808e-04	01.19305299981426e-04
153	08.98553445304533e-04	01.18203338961963e-04
154	08.90232537716123e-04	01.17108736225438e-04
155	08.81968305307711e-04	01.16021589022635e-04
156	08.73761408666340e-04	01.14941984252774e-04
157	08.65612434496101e-04	01.13869999095886e-04
158	08.57521900138361e-04	01.12805701607441e-04
159	08.49490257857503e-04	01.11749151282130e-04
160	08.41517898876678e-04	01.10700399584764e-04
161	08.33605157185330e-04	01.09659490451147e-04
162	08.25752313139299e-04	01.08626460761662e-04
163	08.17959596853102e-04	01.07601340787525e-04
164	08.10227191394501e-04	01.06584154611020e-04
165	08.02555235807316e-04	01.05574920523152e-04
166	07.94943827949016e-04	01.04573651396920e-04
167	07.87393027174418e-04	01.03580355040362e-04
168	07.79902856860046e-04	01.02595034528622e-04
169	07.72473306786605e-04	01.01617688517370e-04
170	07.65104335367723e-04	01.00648311535979e-04
171	07.57795871779002e-04	09.96868942676097e-05
172	07.50547817929853e-04	09.87334238085931e-05
173	07.43360050343803e-04	09.77878839157871e-05
174	07.36232421914963e-04	09.68502552376359e-05
175	07.29164763568161e-04	09.59205155325577e-05
176	07.22156885818080e-04	09.49986398740474e-05
177	07.15208580229351e-04	09.40846008427491e-05
178	07.08319620811892e-04	09.31783687100115e-05
179	07.01489765306285e-04	09.22799116069764e-05
180	06.94718756405764e-04	09.13891956853303e-05
181	06.88006322909284e-04	09.05061852689881e-05
182	06.81352180793711e-04	08.96308429951387e-05
183	06.74756034233519e-04	08.87631299483839e-05
184	06.68217576548317e-04	08.79030057853850e-05
185	06.61736491100745e-04	08.70504288529787e-05
186	06.55312452134365e-04	08.62053562984013e-05
187	06.48945125566222e-04	08.53677441735481e-05
188	06.42634169720195e-04	08.45375475314450e-05
189	06.36379236037403e-04	08.37147205197016e-05
190	06.30179969714441e-04	08.28992164644697e-05
191	06.24036010321195e-04	08.20909879517158e-05
192	06.17946992375593e-04	08.12899869028293e-05
193	06.11912545886385e-04	08.04961646460241e-05
194	06.05932296849199e-04	07.97094719815940e-05
195	06.00005867728296e-04	07.89298592452868e-05
196	05.94132877896877e-04	07.81572763662261e-05
197	05.88312944054232e-04	07.73916729217863e-05
198	05.82545680612049e-04	07.66329981884116e-05
199	05.76830700061451e-04	07.58812011898987e-05
200	05.71167613314131e-04	07.51362307422727e-05
201	05.65556030018576e-04	07.43980354953856e-05
202	05.59995558861461e-04	07.36665639725649e-05
203	05.54485807845098e-04	07.29417646071111e-05
204	05.49026384552106e-04	07.22235857771143e-05
205	05.43616896377860e-04	07.15119758360334e-05
206	05.38256950772202e-04	07.08068831444924e-05
207	05.32946155435695e-04	07.01082560960969e-05
208	05.27684118529365e-04	06.94160431450258e-05
209	05.22470448854435e-04	06.87301928296752e-05
210	05.17304756025232e-04	06.80506537954036e-05
211	05.12186650623067e-04	06.73773748147748e-05
212	05.07115744352695e-04	06.67103048081398e-05
213	05.02091650174325e-04	06.60493928610031e-05
214	04.97113982432555e-04	06.53945882409829e-05
215	04.92182356975125e-04	06.47458404134338e-05
216	04.87296391267627e-04	06.41030990565364e-05
217	04.82455704484768e-04	06.34663140733025e-05
218	04.77659917615059e-04	06.28354356053474e-05
219	04.72908653539638e-04	06.22104140432583e-05
220	04.68201537116737e-04	06.15912000377063e-05
221	04.63538195254732e-04	06.09777445090557e-05
222	04.58918256979184e-04	06.03699986561833e-05
223	04.54341353491720e-04	05.97679139642243e-05
224	04.49807118233732e-04	05.91714422129512e-05
225	04.45315186932699e-04	05.85805354828682e-05
226	04.40865197647867e-04	05.79951461612192e-05
227	04.36456790819686e-04	05.74152269484927e-05
228	04.32089609300964e-04	05.68407308625188e-05
229	04.27763298401657e-04	05.62716112443614e-05
230	04.23477505906652e-04	05.57078217606585e-05
231	04.19231882113800e-04	05.51493164086242e-05
232	04.15026079858491e-04	05.45960495192821e-05
233	04.10859754530463e-04	05.40479757596763e-05
234	04.06732564093353e-04	05.35050501354439e-05
235	04.02644169107232e-04	05.29672279937780e-05
236	03.98594232736407e-04	05.24344650244561e-05
237	03.94582420765196e-04	05.19067172619131e-05
238	03.90608401603907e-04	05.13839410860297e-05
239	03.86671846300419e-04	05.08660932236546e-05
240	03.82772428543096e-04	05.03531307489885e-05
241	03.78909824667961e-04	04.98450110845276e-05
242	03.75083713656207e-04	04.93416920007360e-05
243	03.71293777139704e-04	04.88431316167705e-05
244	03.67539699405452e-04	04.83492884010662e-05
245	03.63821167381191e-04	04.78601211694435e-05
246	03.60137870639844e-04	04.73755890856927e-05
247	03.56489501401249e-04	04.68956516618015e-05
248	03.52875754516680e-04	04.64202687559191e-05
249	03.49296327466755e-04	04.59494005720812e-05
250	03.45750920354825e-04	04.54830076593395e-05
251	03.42239235906561e-04	04.50210509117084e-05
252	03.38760979446227e-04	04.45634915650429e-05
253	03.35315858901824e-04	04.41102911977161e-05
254	03.31903584785987e-04	04.36614117281051e-05
255	03.28523870189115e-04	04.32168154136884e-05
256	03.25176430770425e-04	04.27764648498687e-05
257	03.21860984742539e-04	04.23403229679447e-05
258	03.18577252861520e-04	04.19083530338016e-05
259	03.15324958413530e-04	04.14805186461548e-05
260	03.12103827201718e-04	04.10567837348255e-05
261	03.08913587536243e-04	04.06371125594284e-05
262	03.05753970217364e-04	04.02214697071471e-05
263	03.02624708519573e-04	03.98098200906467e-05
264	02.99525538184476e-04	03.94021289471375e-05
265	02.96456197399381e-04	03.89983618355582e-05
266	02.93416426788813e-04	03.85984846354592e-05
267	02.90405969391873e-04	03.82024635440255e-05
268	02.87424570655605e-04	03.78102650752028e-05
269	02.84471978416725e-04	03.74218560572946e-05
270	02.81547942883369e-04	03.70372036305610e-05
271	02.78652216624132e-04	03.66562752457773e-05
272	02.75784554549064e-04	03.62790386617334e-05
273	02.72944713898462e-04	03.59054619437595e-05
274	02.70132454224569e-04	03.55355134613188e-05
275	02.67347537370940e-04	03.51691618852934e-05
276	02.64589727468515e-04	03.48063761874671e-05
277	02.61858790909449e-04	03.44471256370833e-05
278	02.59154496338043e-04	03.40913797996517e-05
279	02.56476614624446e-04	03.37391085334889e-05
280	02.53824918866894e-04	03.33902819900131e-05
281	02.51199184358503e-04	03.30448706093754e-05
282	02.48599188581219e-04	03.27028451196641e-05
283	02.46024711185335e-04	03.23641765342107e-05
284	02.43475533978384e-04	03.20288361501278e-05
285	02.40951440903627e-04	03.16967955454804e-05
286	02.38452218031267e-04	03.13680265781287e-05
287	02.35977653535146e-04	03.10425013826640e-05
288	02.33527537685997e-04	03.07201923695202e-05
289	02.31101662827642e-04	03.04010722218431e-05
290	02.28699823366689e-04	03.00851138941344e-05
291	02.26321815755501e-04	02.97722906100123e-05
292	02.23967438478745e-04	02.94625758604413e-05
293	02.21636492030694e-04	02.91559434007462e-05
294	02.19328778912159e-04	02.88523672502094e-05
295	02.17044103606806e-04	02.85518216889544e-05
296	02.14782272566520e-04	02.82542812560211e-05
297	02.12543094200371e-04	02.79597207479141e-05
298	02.10326378857893e-04	02.76681152164030e-05
299	02.08131938811378e-04	02.73794399661935e-05
300	02.05959588245988e-04	02.70936705536263e-05
301	02.03809143240839e-04	02.68107827841886e-05
302	02.01680421756583e-04	02.65307527108813e-05
303	01.99573243623721e-04	02.62535566326809e-05
304	01.97487430518314e-04	02.59791710913443e-05
305	01.95422805961271e-04	02.57075728713156e-05
306	01.93379195290979e-04	02.54387389961253e-05
307	01.91356425657387e-04	02.51726467276122e-05
308	01.89354326005577e-04	02.49092735637618e-05
309	01.87372727059046e-04	02.46485972365076e-05
310	01.85411461309881e-04	02.43905957104388e-05
311	01.83470363001713e-04	02.41352471805567e-05
312	01.81549268115397e-04	02.38825300703928e-05
313	01.79648014355938e-04	02.36324230302869e-05
314	01.77766441139329e-04	02.33849049356574e-05
315	01.75904389577518e-04	02.31399548850226e-05
316	01.74061702466137e-04	02.28975521983871e-05
317	01.72238224265729e-04	02.26576764147719e-05
318	01.70433801096103e-04	02.24203072914718e-05
319	01.68648280712273e-04	02.21854248008907e-05
320	01.66881512501271e-04	02.19530091301217e-05
321	01.65133347459105e-04	02.17230406779162e-05
322	01.63403638183341e-04	02.14955000537083e-05
323	01.61692238857539e-04	02.12703680755671e-05
324	01.59999005233125e-04	02.10476257678120e-05
325	01.58323794622114e-04	02.08272543600558e-05
326	01.56666465879587e-04	02.06092352848988e-05
327	01.55026879389863e-04	02.03935501761109e-05
328	01.53404897052048e-04	02.01801808667293e-05
329	01.51800382270650e-04	01.99691093878248e-05
330	01.50213199931242e-04	01.97603179653004e-05
331	01.48643216398067e-04	01.95537890195751e-05
332	01.47090299493465e-04	01.93495051628789e-05
333	01.45554318483782e-04	01.91474491973986e-05
334	01.44035144065978e-04	01.89476041135158e-05
335	01.42532648353086e-04	01.87499530878946e-05
336	01.41046704858291e-04	01.85544794813869e-05
337	01.39577188484522e-04	01.83611668376633e-05
338	01.38123975499157e-04	01.81699988798855e-05
339	01.36686943536960e-04	01.79809595110930e-05
340	01.35265971565732e-04	01.77940328096840e-05
341	01.33860939881658e-04	01.76092030288036e-05
342	01.32471730092851e-04	01.74264545941795e-05
343	01.31098225102382e-04	01.72457721018883e-05
344	01.29740309091585e-04	01.70671403161611e-05
345	01.28397867505838e-04	01.68905441675113e-05
346	01.27070787038396e-04	01.67159687506094e-05
347	01.25758955608607e-04	01.65433993214155e-05
348	01.24462262354457e-04	01.63728212962008e-05
349	01.23180597610817e-04	01.62042202486841e-05
350	01.21913852886953e-04	01.60375819070744e-05
351	01.20661920861534e-04	01.58728921534140e-05
352	01.19424695353055e-04	01.57101370196873e-05
353	01.18202071307171e-04	01.55493026861550e-05
354	01.16993944779614e-04	01.53903754791068e-05
355	01.15800212912525e-04	01.52333418677479e-05
356	01.14620773923180e-04	01.50781884627156e-05
357	01.13455527075206e-04	01.49249020122933e-05
358	01.12304372667786e-04	01.47734694009902e-05
359	01.11167212012101e-04	01.46238776464424e-05
360	01.10043947407665e-04	01.44761138962993e-05
361	01.08934482127038e-04	01.43301654262136e-05
362	01.07838720394509e-04	01.41860196370360e-05
363	01.06756567360037e-04	01.40436640513879e-05
364	01.05687929082490e-04	01.39030863114563e-05
365	01.04632712501980e-04	01.37642741753546e-05
366	01.03590825426990e-04	01.36272155154289e-05
367	01.02562176497019e-04	01.34918983133442e-05
368	01.01546675174985e-04	01.33583106590850e-05
369	01.00544231711467e-04	01.32264407462516e-05
370	09.95547571254737e-05	01.30962768695300e-05
371	09.85781631783430e-05	01.29678074212583e-05
372	09.76143623527483e-05	01.28410208886654e-05
373	09.66632678187763e-05	01.27159058494082e-05
374	09.57247934198614e-05	01.25924509697216e-05
375	09.47988536363537e-05	01.24706449996257e-05
376	09.38853635623141e-05	01.23504767698734e-05
377	09.29842388814548e-05	01.22319351887852e-05
378	09.20953958329978e-05	01.21150092377583e-05
379	09.12187511916168e-05	01.19996879686275e-05
380	09.03542222370452e-05	01.18859604996677e-05
381	08.95017267196032e-05	01.17738160110584e-05
382	08.86611828399024e-05	01.16632437422147e-05
383	08.78325092165159e-05	01.15542329875335e-05
384	08.70156248520082e-05	01.14467730919255e-05
385	08.62104491122856e-05	01.13408534480983e-05
386	08.54169016887245e-05	01.12364634915746e-05
387	08.46349025745581e-05	01.11335926975859e-05
388	08.38643720261253e-05	01.10322305759749e-05
389	08.31052305448187e-05	01.09323666688207e-05
390	08.23573988325207e-05	01.08339905445766e-05
391	08.16207977736692e-05	01.07370917957106e-05
392	08.08953483957172e-05	01.06416600335045e-05
393	08.01809718410300e-05	01.05476848843562e-05
394	07.94775893407784e-05	01.04551559863462e-05
395	07.87851221768432e-05	01.03640629842255e-05
396	07.81034916600153e-05	01.02743955265485e-05
397	07.74326190881766e-05	01.01861432601711e-05
398	07.67724257305283e-05	01.00992958281766e-05
399	07.61228327867371e-05	01.00138428645009e-05
400	07.54837613635012e-05	09.92977399085026e-06
401	07.48551324417038e-05	09.84707881238001e-06
402	07.42368668556908e-05	09.76574691496879e-06
403	07.36288852524889e-05	09.68576785985364e-06
404	07.30311080794261e-05	09.60713118200159e-06
405	07.24434555446948e-05	09.52982638492171e-06
406	07.18658476006960e-05	09.45384293847409e-06
407	07.12982039136118e-05	09.37917027486720e-06
408	07.07404438425654e-05	09.30579778591637e-06
409	07.01924864100822e-05	09.23371481915795e-06
410	06.96542502921032e-05	09.16291067653572e-06
411	06.91256537817598e-05	09.09337460963538e-06
412	06.86066147813900e-05	09.02509581863437e-06
413	06.80970507740345e-05	08.95806344855220e-06
414	06.75968788150907e-05	08.89226658815258e-06
415	06.71060155077674e-05	08.82769426671447e-06
416	06.66243769914048e-05	08.76433545249563e-06
417	06.61518789274271e-05	08.70217905088470e-06
418	06.56884364895914e-05	08.64121390311846e-06
419	06.52339643486267e-05	08.58142878426111e-06
420	06.47883766668115e-05	08.52281240249094e-06
421	06.43515870876780e-05	08.46535339774596e-06
422	06.39235087313855e-05	08.40904034111528e-06
423	06.35040541931283e-05	08.35386173462967e-06
424	06.30931355329714e-05	08.29980600992444e-06
425	06.26906642861915e-05	08.24686152959979e-06
426	06.22965514537036e-05	08.19501658596148e-06
427	06.19107075109998e-05	08.14425940219666e-06
428	06.15330424106619e-05	08.09457813270442e-06
429	06.11634655880829e-05	08.04596086384850e-06
430	06.08018859722292e-05	07.99839561537293e-06
431	06.04482119921934e-05	07.95187034126413e-06
432	06.01023515914601e-05	07.90637293162753e-06
433	05.97642122396041e-05	07.86189121422644e-06
434	05.94337009479089e-05	07.81841295653664e-06
435	05.91107242869448e-05	07.77592586805878e-06
436	05.87951884026866e-05	07.73441760243859e-06
437	05.84869990422182e-05	07.69387576084833e-06
438	05.81860615696425e-05	07.65428789407969e-06
439	05.78922809882995e-05	07.61564150546654e-06
440	05.76055619749419e-05	07.57792405538068e-06
441	05.73258088940224e-05	07.54112296311134e-06
442	05.70529258335645e-05	07.50522561158391e-06
443	05.67868166309279e-05	07.47021935074932e-06
444	05.65273849017662e-05	07.43609150139340e-06
445	05.62745340716346e-05	07.40282935929485e-06
446	05.60281674123273e-05	07.37042020000533e-06
447	05.57881880663696e-05	07.33885128207136e-06
448	05.55544990894888e-05	07.30810985262132e-06
449	05.53270034818895e-05	07.27818315147968e-06
450	05.51056042210892e-05	07.24905841548646e-06
451	05.48902043015705e-05	07.22072288371336e-06
452	05.46807067732510e-05	07.19316380252454e-06
453	05.44770147691195e-05	07.16636842921200e-06
454	05.42790315561680e-05	07.14032403869570e-06
455	05.40866605599432e-05	07.11501792675319e-06
456	05.38998054096646e-05	07.09043741595487e-06
457	05.37183699740439e-05	07.06656986037600e-06
458	05.35422583995253e-05	07.04340265062712e-06
459	05.33713751447351e-05	07.02092321838585e-06
460	05.32056250223794e-05	06.99911904190844e-06
461	05.30449132324750e-05	06.97797765040133e-06
462	05.28891454002220e-05	06.95748662900312e-06
463	05.27382276131172e-05	06.93763362366686e-06
464	05.25920664534625e-05	06.91840634543648e-06
465	05.24505690362121e-05	06.89979257542548e-06
466	05.23136430422895e-05	06.88178016919978e-06
467	05.21811967514076e-05	06.86435706109510e-06
468	05.20531390738128e-05	06.84751126839294e-06
469	05.19293795849724e-05	06.83123089588353e-06
470	05.18098285540693e-05	06.81550413961440e-06
471	05.16943969739589e-05	06.80031929083106e-06
472	05.15829965897579e-05	06.78566473973783e-06
473	05.14755399297513e-05	06.77152897956369e-06
474	05.13719403269512e-05	06.75790060939817e-06
475	05.12721119484789e-05	06.74476833805666e-06
476	05.11759698181788e-05	06.73212098705516e-06
477	05.10834298413928e-05	06.71994749386927e-06
478	05.09944088242998e-05	06.70823691447840e-06
479	05.09088244994638e-05	06.69697842672646e-06
480	05.08265955378337e-05	06.68616133190049e-06
481	05.07476415759579e-05	06.67577505831069e-06
482	05.06718832265196e-05	06.66580916267627e-06
483	05.05992420992600e-05	06.65625333287793e-06
484	05.05296408102967e-05	06.64709738918364e-06
485	05.04630029993714e-05	06.63833128651758e-06
486	05.03992533421165e-05	06.62994511607374e-06
487	05.03383175611680e-05	06.62192910677791e-06
488	05.02801224334992e-05	06.61427362625228e-06
489	05.02245958003936e-05	06.60696918212745e-06
490	05.01716665789046e-05	06.60000642354993e-06
491	05.01212647637015e-05	06.59337614142494e-06
492	05.00733214353193e-05	06.58706926950169e-06
493	05.00277687604363e-05	06.58107688440990e-06
494	04.99845400014676e-05	06.57539020692179e-06
495	04.99435695150965e-05	06.57000060175888e-06
496	04.99047927536276e-05	06.56489957777004e-06
497	04.98681462666424e-05	06.56007878814921e-06
498	04.98335676985254e-05	06.55553003011005e-06
499	04.98009957921251e-05	06.55124524536743e-06
500	04.97703703804027e-05	06.54721651903892e-06
501	04.97416323868873e-05	06.54343607970463e-06
502	04.97147238200654e-05	06.53989629866918e-06
503	04.96895877712794e-05	06.53658968968521e-06
504	04.96661684099776e-05	06.53350890832859e-06
505	04.96444109719747e-05	06.53064675045401e-06
506	04.96242617599130e-05	06.52799615225577e-06
507	04.96056681317854e-05	06.52555018875790e-06
508	04.95885784949270e-05	06.52330207302382e-06
509	04.95729422966475e-05	06.52124515492399e-06
510	04.95587100180010e-05	06.51937292031642e-06
511	04.95458331602039e-05	06.51767898925988e-06
512	04.95342642391015e-05	06.51615711528607e-06
513	04.95239567715429e-05	06.51480118360718e-06
514	04.95148652694995e-05	06.51360521034223e-06
515	04.95069452216532e-05	06.51256334009504e-06
516	04.95001530911628e-05	06.51166984566037e-06
517	04.94944462973721e-05	06.51091912561767e-06
518	04.94897832059706e-05	06.51030570303671e-06
519	04.94861231185134e-05	06.50982422409899e-06
520	04.94834262585310e-05	06.50946945627044e-06
521	04.94816537582776e-05	06.50923628655821e-06
522	04.94807676486776e-05	06.50911972018817e-06
523	04.94807308455888e-05	06.50911487879782e-06
524	04.94815071318150e-05	06.50921699807008e-06
525	04.94830611535475e-05	06.50942142726521e-06
526	04.94853584019036e-05	06.50972362679216e-06
527	04.94883651947916e-05	06.51011916582302e-06
528	04.94920486741156e-05	06.51060372192525e-06
529	04.94963767846275e-05	06.51117307827971e-06
530	04.95013182609022e-05	06.51182312196728e-06
531	04.95068426206936e-05	06.51254984309487e-06
532	04.95129201426243e-05	06.51334933186048e-06
533	04.95195218592132e-05	06.51421777763604e-06
534	04.95266195388975e-05	06.51515146660240e-06
535	04.95341856788803e-05	06.51614678080846e-06
536	04.95421934845759e-05	06.51720019546724e-06
537	04.95506168614546e-05	06.51830827788304e-06
538	04.95594303997402e-05	06.51946768543845e-06
539	04.95686093648262e-05	06.52067516433362e-06
540	04.95781296764827e-05	06.52192754685092e-06
541	04.95879679056012e-05	06.52322175092675e-06
542	04.95981012550241e-05	06.52455477762975e-06
543	04.96085075507130e-05	06.52592370999886e-06
544	04.96191652248149e-05	06.52732571081583e-06
545	04.96300533073284e-05	06.52875802150888e-06
546	04.96411514132538e-05	06.53021796046232e-06
547	04.96524397294059e-05	06.53170292128175e-06
548	04.96638990017034e-05	06.53321037112206e-06
549	04.96755105265163e-05	06.53473784954918e-06
550	04.96872561353296e-05	06.53628296652262e-06
551	04.96991181856618e-05	06.53784340120073e-06
552	04.97110795497147e-05	06.53941690044775e-06
553	04.97231236011678e-05	06.54100127709649e-06
554	04.97352342067287e-05	06.54259440883689e-06
555	04.97473957142142e-05	06.54419423664802e-06
556	04.97595929390292e-05	06.54579876301954e-06
557	04.97718111615518e-05	06.54740605160754e-06
558	04.97840361078974e-05	06.54901422470424e-06
559	04.97962539430266e-05	06.55062146233123e-06
560	04.98084512620914e-05	06.55222600110116e-06
561	04.98206150808465e-05	06.55382613295630e-06
562	04.98327328252866e-05	06.55542020380539e-06
563	04.98447923179763e-05	06.55700661172531e-06
564	04.98567817759630e-05	06.55858380668659e-06
565	04.98686897947897e-05	06.56015028845025e-06
566	04.98805053474619e-05	06.56170460643192e-06
567	04.98922177658225e-05	06.56324535725179e-06
568	04.99038167402102e-05	06.56477118468958e-06
569	04.99152923063244e-05	06.56628077795669e-06
570	04.99266348391732e-05	06.56777287090010e-06
571	04.99378350418901e-05	06.56924624053115e-06
572	04.99488839412204e-05	06.57069970643183e-06
573	04.99597728773664e-05	06.57213212941894e-06
574	04.99704935005389e-05	06.57354241109041e-06
575	04.99810377548618e-05	06.57492949170797e-06
