==== test ====
n_dim = 6
max_it = 1000, rtol = 1.00e-06
sor_omega = 1.50
solver type = "gs"

==== solver ====
solve with gs

iter	||true residual||	||relative residual||
44	01.12073317037941e-03	03.19925531674366e-04
45	01.01860637480579e-03	02.90772321761763e-04
46	09.25879642098816e-04	02.64302462525185e-04
47	08.41844276119681e-04	02.40313648906665e-04
48	07.65858605198837e-04	02.18622708715473e-04
49	06.97342158803599e-04	01.99063940294250e-04
50	06.35769795844877e-04	01.81487436379988e-04
51	05.80665567665072e-04	01.65757332226864e-04
52	05.31596092836710e-04	01.51749914370095e-04
53	04.88163256468448e-04	01.39351536563058e-04
54	04.49996153169409e-04	01.28456319808403e-04
55	04.16742396821213e-04	01.18963671637505e-04
56	03.88059226616175e-04	01.10775747231871e-04
57	03.63605201983230e-04	01.03795078648979e-04
58	03.43033583502343e-04	09.79226853319576e-05
59	03.25988573547941e-04	09.30570009601721e-05
60	03.12105292380183e-04	08.90938666242122e-05
61	03.01013681091160e-04	08.59276449645421e-05
62	02.92345643613510e-04	08.34532589359106e-05
63	02.85743999277874e-04	08.15687474127187e-05
64	02.80871509644606e-04	08.01778419967816e-05
65	02.77418453733103e-04	07.91921294493295e-05
66	02.75107801909173e-04	07.85325286336999e-05
67	02.73697711149476e-04	07.81300028158441e-05
68	02.72981604416105e-04	07.79255823226666e-05
69	02.72786401050623e-04	07.78698593886652e-05
70	02.72969547121198e-04	07.79221404360645e-05
71	02.73415428039184e-04	07.80494220170155e-05
72	02.74031610503466e-04	07.82253180355364e-05
73	02.74745215109129e-04	07.84290242690144e-05
74	02.75499596188423e-04	07.86443705925256e-05
75	02.76251412392369e-04	07.88589847443378e-05
76	02.76968109186592e-04	07.90635736768343e-05
77	02.77625796768209e-04	07.92513177846963e-05
78	02.78207486996304e-04	07.94173676174410e-05
79	02.78701644634874e-04	07.95584303158861e-05
80	02.79101007014295e-04	07.96724326716153e-05
81	02.79401628919915e-04	07.97582484799899e-05
82	02.79602114084511e-04	07.98154791612719e-05
83	02.79702999858033e-04	07.98442781078772e-05
84	02.79706266753860e-04	07.98452106789941e-05
85	02.79614949279722e-04	07.98191431080173e-05
86	02.79432828582660e-04	07.97671547646932e-05
87	02.79164190983882e-04	07.96904692262543e-05
88	02.78813639435668e-04	07.95904004557337e-05
89	02.78385947377287e-04	07.94683110835379e-05
90	02.77885946499125e-04	07.93255803684923e-05
91	02.77318441543782e-04	07.91635798768815e-05
92	02.76688146624798e-04	07.89836553039350e-05
93	02.75999638610042e-04	07.87871131666051e-05
94	02.75257323992519e-04	07.85752113464775e-05
95	02.74465416376510e-04	07.83491526629438e-05
96	02.73627922273883e-04	07.81100808186024e-05
97	02.72748633354902e-04	07.78590781871686e-05
98	02.71831123680277e-04	07.75971650233318e-05
99	02.70878750727120e-04	07.73252997556270e-05
100	02.69894659261683e-04	07.70443800919485e-05
101	02.68881787309926e-04	07.67552447239162e-05
102	02.67842873631087e-04	07.64586754602849e-05
103	02.66780466218666e-04	07.61553996536463e-05
104	02.65696931459109e-04	07.58460928148726e-05
105	02.64594463665435e-04	07.55313813345962e-05
106	02.63475094750559e-04	07.52118452445648e-05
107	02.62340703879015e-04	07.48880209728316e-05
108	02.61193026963081e-04	07.45604040545279e-05
109	02.60033665902978e-04	07.42294517695782e-05
110	02.58864097512216e-04	07.38955856905386e-05
111	02.57685682068689e-04	07.35591941236002e-05
112	02.56499671465984e-04	07.32206344354691e-05
113	02.55307216947597e-04	07.28802352611829e-05
114	02.54109376411412e-04	07.25382985892539e-05
115	02.52907121285336e-04	07.21951017243944e-05
116	02.51701342986178e-04	07.18508991312751e-05
117	02.50492858962000e-04	07.15059241593785e-05
118	02.49282418337962e-04	07.11603906546687e-05
119	02.48070707179567e-04	07.08144944620416e-05
120	02.46858353392562e-04	07.04684148240546e-05
121	02.45645931274057e-04	07.01223156800941e-05
122	02.44433965736664e-04	06.97763468722018e-05
123	02.43222936225433e-04	06.94306452632071e-05
124	02.42013280340638e-04	06.90853357708905e-05
125	02.40805397192184e-04	06.87405323255361e-05
126	02.39599650496851e-04	06.83963387540740e-05
127	02.38396371441868e-04	06.80528495975178e-05
128	02.37195861321910e-04	06.77101508637255e-05
129	02.35998393978111e-04	06.73683207236417e-05
130	02.34804218037774e-04	06.70274301506466e-05
131	02.33613558984341e-04	06.66875435114537e-05
132	02.32426621060786e-04	06.63487191094516e-05
133	02.31243589019962e-04	06.60110096843610e-05
134	02.30064629736755e-04	06.56744628724427e-05
135	02.28889893690334e-04	06.53391216296195e-05
136	02.27719516326018e-04	06.50050246202379e-05
137	02.26553619307439e-04	06.46722065745114e-05
138	02.25392311668649e-04	06.43406986174019e-05
139	02.24235690868097e-04	06.40105285694887e-05
140	02.23083843762157e-04	06.36817212248728e-05
141	02.21936847494297e-04	06.33542986050001e-05
142	02.20794770314016e-04	06.30282801924366e-05
143	02.19657672327496e-04	06.27036831451483e-05
144	02.18525606186216e-04	06.23805224930754e-05
145	02.17398617720465e-04	06.20588113189745e-05
146	02.16276746518488e-04	06.17385609237436e-05
147	02.15160026457892e-04	06.14197809781151e-05
148	02.14048486194725e-04	06.11024796622712e-05
149	02.12942149611083e-04	06.07866637936174e-05
150	02.11841036224192e-04	06.04723389435592e-05
151	02.10745161564648e-04	06.01595095454748e-05
152	02.09654537518499e-04	05.98481789923664e-05
153	02.08569172647151e-04	05.95383497281812e-05
154	02.07489072473593e-04	05.92300233295165e-05
155	02.06414239751500e-04	05.89232005824389e-05
156	02.05344674705259e-04	05.86178815510024e-05
157	02.04280375255899e-04	05.83140656417420e-05
158	02.03221337224912e-04	05.80117516618567e-05
159	02.02167554520488e-04	05.77109378723728e-05
160	02.01119019309524e-04	05.74116220372457e-05
161	02.00075722177329e-04	05.71138014689484e-05
162	01.99037652268260e-04	05.68174730686195e-05
163	01.98004797419004e-04	05.65226333641084e-05
164	01.96977144281291e-04	05.62292785450050e-05
165	01.95954678430041e-04	05.59374044935129e-05
166	01.94937384465116e-04	05.56470068134949e-05
167	01.93925246106764e-04	05.53580808577169e-05
168	01.92918246277456e-04	05.50706217512122e-05
169	01.91916367181848e-04	05.47846244141054e-05
170	01.90919590377173e-04	05.45000835817071e-05
171	01.89927896838680e-04	05.42169938231939e-05
172	01.88941267019593e-04	05.39353495587252e-05
173	01.87959680906204e-04	05.36551450751692e-05
174	01.86983118067032e-04	05.33763745401365e-05
175	01.86011557699068e-04	05.30990320151808e-05
176	01.85044978669659e-04	05.28231114677554e-05
177	01.84083359554675e-04	05.25486067821082e-05
178	01.83126678674945e-04	05.22755117696826e-05
179	01.82174914126566e-04	05.20038201777707e-05
180	01.81228043810213e-04	05.17335256978783e-05
181	01.80286045460160e-04	05.14646219740105e-05
182	01.79348896665688e-04	05.11971026087829e-05
183	01.78416574896798e-04	05.09309611707610e-05
184	01.77489057522030e-04	05.06661911995468e-05
185	01.76566321829585e-04	05.04027862118100e-05
186	01.75648345040609e-04	05.01407397050766e-05
187	01.74735104330381e-04	04.98800451637816e-05
188	01.73826576836272e-04	04.96206960615368e-05
189	01.72922739677021e-04	04.93626858666369e-05
190	01.72023569958921e-04	04.91060080438229e-05
191	01.71129044790784e-04	04.88506560585546e-05
192	01.70239141292673e-04	04.85966233795044e-05
193	01.69353836602258e-04	04.83439034803699e-05
194	01.68473107886627e-04	04.80924898432472e-05
195	01.67596932349236e-04	04.78423759606136e-05
196	01.66725287233425e-04	04.75935553363317e-05
197	01.65858149833309e-04	04.73460214887585e-05
198	01.64995497494458e-04	04.70997679509396e-05
199	01.64137307623658e-04	04.68547882733948e-05
200	01.63283557690202e-04	04.66110760244877e-05
201	01.62434225230363e-04	04.63686247917021e-05
202	01.61589287853333e-04	04.61274281833370e-05
203	01.60748723242280e-04	04.58874798288088e-05
204	01.59912509159254e-04	04.56487733800514e-05
205	01.59080623444832e-04	04.54113025114159e-05
206	01.58253044025214e-04	04.51750609216943e-05
207	01.57429748911117e-04	04.49400423338057e-05
208	01.56610716200214e-04	04.47062404954917e-05
209	01.55795924079016e-04	04.44736491798530e-05
210	01.54985350826408e-04	04.42422621863604e-05
211	01.54178974811703e-04	04.40120733402977e-05
212	01.53376774498138e-04	04.37830764937604e-05
213	01.52578728443856e-04	04.35552655259361e-05
214	01.51784815301431e-04	04.33286343429690e-05
215	01.50995013820613e-04	04.31031768787427e-05
216	01.50209302847256e-04	04.28788870945754e-05
217	01.49427661325711e-04	04.26557589799018e-05
218	01.48650068297174e-04	04.24337865518019e-05
219	01.47876502902261e-04	04.22129638557373e-05
220	01.47106944379292e-04	04.19932849650589e-05
221	01.46341372067227e-04	04.17747439818472e-05
222	01.45579765403131e-04	04.15573350361879e-05
223	01.44822103922933e-04	04.13410522863882e-05
224	01.44068367263529e-04	04.11258899195772e-05
225	01.43318535160777e-04	04.09118421511346e-05
226	01.42572587449381e-04	04.06989032246558e-05
227	01.41830504063685e-04	04.04870674121803e-05
228	01.41092265038417e-04	04.02763290144030e-05
229	01.40357850506066e-04	04.00666823599258e-05
230	01.39627240699170e-04	03.98581218059104e-05
231	01.38900415948910e-04	03.96506417376776e-05
232	01.38177356684718e-04	03.94442365685950e-05
233	01.37458043434471e-04	03.92389007401322e-05
234	01.36742456825398e-04	03.90346287221198e-05
235	01.36030577580636e-04	03.88314150117668e-05
236	01.35322386522650e-04	03.86292541346365e-05
237	01.34617864570157e-04	03.84281406437674e-05
238	01.33916992739038e-04	03.82280691199359e-05
239	01.33219752141499e-04	03.80290341714147e-05
240	01.32526123986938e-04	03.78310304342207e-05
241	01.31836089579495e-04	03.76340525714167e-05
242	01.31149630319614e-04	03.74380952735561e-05
243	01.30466727702285e-04	03.72431532581817e-05
244	01.29787363317603e-04	03.70492212699847e-05
245	01.29111518850005e-04	03.68562940805875e-05
246	01.28439176077823e-04	03.66643664884161e-05
247	01.27770316871998e-04	03.64734333183321e-05
248	01.27104923198496e-04	03.62834894223234e-05
249	01.26442977114440e-04	03.60945296784000e-05
250	01.25784460769554e-04	03.59065489910053e-05
251	01.25129356405425e-04	03.57195422908064e-05
252	01.24477646355855e-04	03.55335045347938e-05
253	01.23829313044274e-04	03.53484307055436e-05
254	01.23184338985822e-04	03.51643158118117e-05
255	01.22542706785953e-04	03.49811548881343e-05
256	01.21904399138202e-04	03.47989429941922e-05
257	01.21269398827048e-04	03.46176752156267e-05
258	01.20637688725244e-04	03.44373466632780e-05
259	01.20009251794111e-04	03.42579524732690e-05
260	01.19384071082282e-04	03.40794878066464e-05
261	01.18762129727288e-04	03.39019478498347e-05
262	01.18143410952335e-04	03.37253278137142e-05
263	01.17527898068421e-04	03.35496229342274e-05
264	01.16915574472140e-04	03.33748284717500e-05
265	01.16306423646164e-04	03.32009397112307e-05
266	01.15700429158976e-04	03.30279519621131e-05
267	01.15097574663110e-04	03.28558605578344e-05
268	01.14497843895876e-04	03.26846608560322e-05
269	01.13901220680166e-04	03.25143482387740e-05
270	01.13307688920079e-04	03.23449181113093e-05
271	01.12717232605585e-04	03.21763659033997e-05
272	01.12129835807090e-04	03.20086870677687e-05
273	01.11545482679520e-04	03.18418770812666e-05
274	01.10964157458029e-04	03.16759314436458e-05
275	01.10385844460834e-04	03.15108456783702e-05
276	01.09810528086273e-04	03.13466153317748e-05
277	01.09238192814440e-04	03.11832359735328e-05
278	01.08668823204492e-04	03.10207031958868e-05
279	01.08102403896486e-04	03.08590126141731e-05
280	01.07538919610305e-04	03.06981598665153e-05
281	01.06978355143640e-04	03.05381406132485e-05
282	01.06420695374040e-04	03.03789505375035e-05
283	01.05865925256386e-04	03.02205853444868e-05
284	01.05314029825313e-04	03.00630407621710e-05
285	01.04764994190755e-04	02.99063125400246e-05
286	01.04218803541064e-04	02.97503964499003e-05
287	01.03675443140764e-04	02.95952882853959e-05
288	01.03134898331158e-04	02.94409838620260e-05
289	01.02597154528865e-04	02.92874790168050e-05
290	01.02062197227017e-04	02.91347696085887e-05
291	01.01530011992378e-04	02.89828515172528e-05
292	01.01000584467957e-04	02.88317206444366e-05
293	01.00473900370465e-04	02.86813729128195e-05
294	09.99499454904320e-05	02.85318042661530e-05
295	09.94287056919931e-05	02.83830106691999e-05
296	09.89101669130166e-05	02.82349881077710e-05
297	09.83943151637125e-05	02.80877325883280e-05
298	09.78811365278417e-05	02.79412401383282e-05
299	09.73706171594352e-05	02.77955068052885e-05
300	09.68627432852498e-05	02.76505286574862e-05
301	09.63575012033483e-05	02.75063017835534e-05
302	09.58548772835851e-05	02.73628222926162e-05
303	09.53548579642311e-05	02.72200863133307e-05
304	09.48574297562333e-05	02.70780899950995e-05
305	09.43625792390338e-05	02.69368295068775e-05
306	09.38702930617645e-05	02.67963010375135e-05
307	09.33805579427784e-05	02.66565007956163e-05
308	09.28933606699880e-05	02.65174250096511e-05
309	09.24086880989533e-05	02.63790699273939e-05
310	09.19265271526305e-05	02.62414318158595e-05
311	09.14468648238665e-05	02.61045069620141e-05
312	09.09696881707326e-05	02.59682916714425e-05
313	09.04949843191653e-05	02.58327822691026e-05
314	09.00227404626194e-05	02.56979750992263e-05
315	08.95529438593397e-05	02.55638665245401e-05
316	08.90855818348124e-05	02.54304529269657e-05
317	08.86206417799833e-05	02.52977307071107e-05
318	08.81581111504343e-05	02.51656962840338e-05
319	08.76979774669781e-05	02.50343460954147e-05
320	08.72402283164302e-05	02.49036765977742e-05
321	08.67848513476034e-05	02.47736842653310e-05
322	08.63318342749862e-05	02.46443655910514e-05
323	08.58811648764560e-05	02.45157170859970e-05
324	08.54328309927920e-05	02.43877352791854e-05
325	08.49868205277902e-05	02.42604167176230e-05
326	08.45431214480870e-05	02.41337579662545e-05
327	08.41017217830592e-05	02.40077556079348e-05
328	08.36626096232855e-05	02.38824062429894e-05
329	08.32257731219471e-05	02.37577064896145e-05
330	08.27912004928319e-05	02.36336529833069e-05
331	08.23588800109476e-05	02.35102423770394e-05
332	08.19288000126954e-05	02.33874713413104e-05
333	08.15009488935502e-05	02.32653365634813e-05
334	08.10753151108987e-05	02.31438347485870e-05
335	08.06518871808863e-05	02.30229626184357e-05
336	08.02306536781616e-05	02.29027169115359e-05
337	07.98116032394669e-05	02.27830943841217e-05
338	07.93947245571482e-05	02.26640918082995e-05
339	07.89800063847221e-05	02.25457059736378e-05
340	07.85674375320034e-05	02.24279336857759e-05
341	07.81570068680560e-05	02.23107717672664e-05
342	07.77487033190648e-05	02.21942170569679e-05
343	07.73425158691029e-05	02.20782664102635e-05
344	07.69384335590120e-05	02.19629166987418e-05
345	07.65364454858587e-05	02.18481648100414e-05
346	07.61365408039808e-05	02.17340076481492e-05
347	07.57387087238301e-05	02.16204421330711e-05
348	07.53429385116879e-05	02.15074652007495e-05
349	07.49492194884379e-05	02.13950738027141e-05
350	07.45575410322310e-05	02.12832649068420e-05
351	07.41678925747558e-05	02.11720354962932e-05
352	07.37802636035475e-05	02.10613825701696e-05
353	07.33946436589821e-05	02.09513031426574e-05
354	07.30110223371688e-05	02.08417942438521e-05
355	07.26293892875510e-05	02.07328529190744e-05
356	07.22497342135041e-05	02.06244762290402e-05
357	07.18720468709902e-05	02.05166612494768e-05
358	07.14963170699605e-05	02.04094050715235e-05
359	07.11225346726897e-05	02.03027048012559e-05
360	07.07506895940712e-05	02.01965575597700e-05
361	07.03807718010441e-05	02.00909604830190e-05
362	07.00127713133085e-05	01.99859107220171e-05
363	06.96466782008335e-05	01.98814054421285e-05
364	06.92824825866481e-05	01.97774418238640e-05
365	06.89201746441345e-05	01.96740170621080e-05
366	06.85597445969290e-05	01.95711283660907e-05
367	06.82011827213165e-05	01.94687729600714e-05
368	06.78444793415469e-05	01.93669480820015e-05
369	06.74896248341667e-05	01.92656509847609e-05
370	06.71366096239217e-05	01.91648789349888e-05
371	06.67854241859138e-05	01.90646292136988e-05
372	06.64360590450417e-05	01.89648991161198e-05
373	06.60885047746550e-05	01.88656859513113e-05
374	06.57427519966402e-05	01.87669870421884e-05
375	06.53987913821260e-05	01.86687997257228e-05
376	06.50566136507168e-05	01.85711213527243e-05
377	06.47162095698368e-05	01.84739492876530e-05
378	06.43775699544766e-05	01.83772809085477e-05
379	06.40406856675297e-05	01.82811136071215e-05
380	06.37055476188480e-05	01.81854447884922e-05
381	06.33721467660084e-05	01.80902718714015e-05
382	06.30404741131952e-05	01.79955922878952e-05
383	06.27105207108933e-05	01.79014034832367e-05
384	06.23822776561649e-05	01.78077029159850e-05
385	06.20557360929389e-05	01.77144880580777e-05
386	06.17308872090896e-05	01.76217563939974e-05
387	06.14077222410084e-05	01.75295054220761e-05
388	06.10862324676993e-05	01.74377326528103e-05
389	06.07664092148983e-05	01.73464356100365e-05
390	06.04482438532291e-05	01.72556118304048e-05
391	06.01317277971450e-05	01.71652588630773e-05
392	05.98168525071882e-05	01.70753742703723e-05
393	05.95036094864863e-05	01.69859556267647e-05
394	05.91919902830326e-05	01.68970005195369e-05
395	05.88819864884968e-05	01.68085065484391e-05
396	05.85735897384551e-05	01.67204713257550e-05
397	05.82667917105527e-05	01.66328924757777e-05
398	05.79615841273449e-05	01.65457676356199e-05
399	05.76579587533948e-05	01.64590944543863e-05
400	05.73559073955678e-05	01.63728705932570e-05
401	05.70554219040665e-05	01.62870937257833e-05
402	05.67564941706044e-05	01.62017615373663e-05
403	05.64591161285825e-05	01.61168717253070e-05
404	05.61632797549163e-05	01.60324219993283e-05
405	05.58689770663684e-05	01.59484100805278e-05
406	05.55762001215966e-05	01.58648337019627e-05
407	05.52849410210116e-05	01.57816906086088e-05
408	05.49951919048777e-05	01.56989785568187e-05
409	05.47069449552219e-05	01.56166953148665e-05
410	05.44201923941595e-05	01.55348386624701e-05
411	05.41349264834955e-05	01.54534063906772e-05
412	05.38511395259556e-05	01.53723963022165e-05
413	05.35688238645917e-05	01.52918062113287e-05
414	05.32879718807231e-05	01.52116339431781e-05
415	05.30085759962412e-05	01.51318773345107e-05
416	05.27306286719012e-05	01.50525342331668e-05
417	05.24541224079478e-05	01.49736024982591e-05
418	05.21790497426245e-05	01.48950799997479e-05
419	05.19054032538432e-05	01.48169646189168e-05
420	05.16331755571935e-05	01.47392542478053e-05
421	05.13623593070215e-05	01.46619467895162e-05
422	05.10929471956906e-05	01.45850401580047e-05
423	05.08249319531581e-05	01.45085322779577e-05
424	05.05583063473459e-05	01.44324210848996e-05
425	05.02930631835431e-05	01.43567045250213e-05
426	05.00291953047211e-05	01.42813805552709e-05
427	04.97666955896920e-05	01.42064471428275e-05
428	04.95055569563164e-05	01.41319022660170e-05
429	04.92457723564920e-05	01.40577439128815e-05
430	04.89873347811092e-05	01.39839700825941e-05
431	04.87302372557069e-05	01.39105787842188e-05
432	04.84744728431448e-05	01.38375680374728e-05
433	04.82200346414959e-05	01.37649358721259e-05
434	04.79669157845946e-05	01.36926803281559e-05
435	04.77151094423279e-05	01.36207994558325e-05
436	04.74646088195828e-05	01.35492913154164e-05
437	04.72154071567803e-05	01.34781539773119e-05
438	04.69674977290624e-05	01.34073855218348e-05
439	04.67208738467493e-05	01.33369840393428e-05
440	04.64755288544512e-05	01.32669476299823e-05
441	04.62314561314758e-05	01.31972744038042e-05
442	04.59886490922236e-05	01.31279624808772e-05
443	04.57471011837096e-05	01.30590099905802e-05
444	04.55068058879137e-05	01.29904150722730e-05
445	04.52677567203414e-05	01.29221758748858e-05
446	04.50299472300978e-05	01.28542905569402e-05
447	04.47933709998369e-05	01.27867572865346e-05
448	04.45580216456003e-05	01.27195742412984e-05
449	04.43238928160934e-05	01.26527396081850e-05
450	04.40909781931558e-05	01.25862515836066e-05
451	04.38592714916065e-05	01.25201083733895e-05
452	04.36287664592342e-05	01.24543081927717e-05
453	04.33994568743481e-05	01.23888492657035e-05
454	04.31713365501965e-05	01.23237298261092e-05
455	04.29443993294003e-05	01.22589481162974e-05
456	04.27186390888017e-05	01.21945023883460e-05
457	04.24940497355806e-05	01.21303909029927e-05
458	04.22706252094278e-05	01.20666119302562e-05
459	04.20483594799940e-05	01.20031637487073e-05
460	04.18272465505454e-05	01.19400446465129e-05
461	04.16072804529992e-05	01.18772529200183e-05
462	04.13884552515666e-05	01.18147868747880e-05
463	04.11707650409092e-05	01.17526448250784e-05
464	04.09542039465650e-05	01.16908250939603e-05
465	04.07387661240079e-05	01.16293260130497e-05
466	04.05244457593582e-05	01.15681459227111e-05
467	04.03112370688711e-05	01.15072831719115e-05
468	04.00991342986718e-05	01.14467361181443e-05
469	03.98881317248735e-05	01.13865031274636e-05
470	03.96782236530146e-05	01.13265825743229e-05
471	03.94694044190352e-05	01.12669728418546e-05
472	03.92616683863872e-05	01.12076723210443e-05
473	03.90550099492894e-05	01.11486794116606e-05
474	03.88494235313514e-05	01.10899925218619e-05
475	03.86449035833696e-05	01.10316100675673e-05
476	03.84414445866219e-05	01.09735304733974e-05
477	03.82390410499565e-05	01.09157521718427e-05
478	03.80376875110085e-05	01.08582736036117e-05
479	03.78373785360301e-05	01.08010932175815e-05
480	03.76381087187788e-05	01.07442094704812e-05
481	03.74398726815969e-05	01.06876208271996e-05
482	03.72426650744633e-05	01.06313257605148e-05
483	03.70464805757275e-05	01.05753227513033e-05
484	03.68513138903786e-05	01.05196102880466e-05
485	03.66571597515862e-05	01.04641868672703e-05
486	03.64640129188147e-05	01.04090509930062e-05
487	03.62718681800767e-05	01.03542011774355e-05
488	03.60807203492374e-05	01.02996359401195e-05
489	03.58905642683980e-05	01.02453538086796e-05
490	03.57013948049736e-05	01.01913533179632e-05
491	03.55132068539804e-05	01.01376330106970e-05
492	03.53259953360183e-05	01.00841914369107e-05
493	03.51397551989836e-05	01.00310271544261e-05
494	03.49544814163285e-05	09.97813872836015e-06
495	03.47701689879025e-05	09.92552473136530e-06
496	03.45868129392931e-05	09.87318374344111e-06
497	03.44044083222548e-05	09.82111435205682e-06
498	03.42229502132076e-05	09.76931515172272e-06
499	03.40424337155792e-05	09.71778474465875e-06
500	03.38628539569304e-05	09.66652173997386e-06
501	03.36842060910246e-05	09.61552475425686e-06
502	03.35064852960172e-05	09.56479241105951e-06
503	03.33296867755410e-05	09.51432334120639e-06
504	03.31538057579740e-05	09.46411618258583e-06
505	03.29788374959073e-05	09.41416957999812e-06
506	03.28047772679966e-05	09.36448218568386e-06
507	03.26316203755018e-05	09.31505265833638e-06
508	03.24593621460740e-05	09.26587966418264e-06
509	03.22879979295476e-05	09.21696187578204e-06
510	03.21175231012069e-05	09.16829797295891e-06
511	03.19479330601712e-05	09.11988664234162e-06
512	03.17792232292625e-05	09.07172657732463e-06
513	03.16113890549498e-05	09.02381647805277e-06
514	03.14444260077357e-05	08.97615505153155e-06
515	03.12783295806225e-05	08.92874101118917e-06
516	03.11130952907261e-05	08.88157307733743e-06
517	03.09487186792457e-05	08.83464997716283e-06
518	03.07851953082762e-05	08.78797044381689e-06
519	03.06225207656911e-05	08.74153321780993e-06
520	03.04606906599094e-05	08.69533704551709e-06
521	03.02997006235333e-05	08.64938068021701e-06
522	03.01395463109706e-05	08.60366288141282e-06
523	02.99802233996576e-05	08.55818241518155e-06
524	02.98217275904322e-05	08.51293805428035e-06
525	02.96640546034352e-05	08.46792857697663e-06
526	02.95072001844230e-05	08.42315276885010e-06
527	02.93511600995933e-05	08.37860942131561e-06
528	02.91959301369522e-05	08.33429733201344e-06
529	02.90415061067201e-05	08.29021530492526e-06
530	02.88878838408124e-05	08.24636215022572e-06
531	02.87350591932669e-05	08.20273668440465e-06
532	02.85830280379997e-05	08.15933772962626e-06
533	02.84317862727970e-05	08.11616411486881e-06
534	02.82813298149322e-05	08.07321467467340e-06
535	02.81316546032879e-05	08.03048824974965e-06
536	02.79827565980521e-05	07.98798368688908e-06
537	02.78346317803694e-05	07.94569983886549e-06
538	02.76872761515938e-05	07.90363556422169e-06
539	02.75406857346301e-05	07.86178972765243e-06
540	02.73948565731304e-05	07.82016119977487e-06
541	02.72497847302191e-05	07.77874885676493e-06
542	02.71054662903854e-05	07.73755158089723e-06
543	02.69618973587955e-05	07.69656826034889e-06
544	02.68190740595682e-05	07.65579778870727e-06
545	02.66769925374108e-05	07.61523906543693e-06
546	02.65356489575456e-05	07.57489099585865e-06
547	02.63950395046769e-05	07.53475249085464e-06
548	02.62551603840786e-05	07.49482246717879e-06
549	02.61160078194386e-05	07.45509984684156e-06
550	02.59775780545119e-05	07.41558355758180e-06
551	02.58398673525748e-05	07.37627253271085e-06
552	02.57028719974240e-05	07.33716571139788e-06
553	02.55665882905128e-05	07.29826203785234e-06
554	02.54310125532477e-05	07.25956046197946e-06
555	02.52961411258619e-05	07.22105993905884e-06
556	02.51619703679661e-05	07.18275942990159e-06
557	02.50284966578835e-05	07.14465790066044e-06
558	02.48957163928604e-05	07.10675432289001e-06
559	02.47636259884318e-05	07.06904767336557e-06
560	02.46322218795596e-05	07.03153693440806e-06
561	02.45015005184316e-05	06.99422109325568e-06
562	02.43714583770624e-05	06.95709914280649e-06
563	02.42420919450359e-05	06.92017008097378e-06
564	02.41133977298563e-05	06.88343291078650e-06
565	02.39853722587483e-05	06.84688664090301e-06
566	02.38580120748709e-05	06.81053028453022e-06
567	02.37313137396103e-05	06.77436286007826e-06
568	02.36052738345251e-05	06.73838339171565e-06
569	02.34798889564255e-05	06.70259090796472e-06
570	02.33551557208084e-05	06.66698444268205e-06
571	02.32310707607190e-05	06.63156303473356e-06
572	02.31076307258929e-05	06.59632572774972e-06
573	02.29848322853108e-05	06.56127157085463e-06
574	02.28626721230300e-05	06.52639961747622e-06
575	02.27411469423421e-05	06.49170892653303e-06
