==== test ====
n_dim = 12
max_it = 1000, rtol = 1.00e-06
sor_omega = 1.50
solver type = "gs"

==== solver ====
solve with gs

iter	||true residual||	||relative residual||
572	05.58815535207288e-05	01.07125546368541e-05
573	05.57615686648612e-05	01.06895534093811e-05
574	05.56418339213569e-05	01.06666001287203e-05
575	05.55223488467889e-05	01.06436947098664e-05
576	05.54031129964505e-05	01.06208370675686e-05
577	05.52841259251604e-05	01.05980271164852e-05
578	05.51653871861133e-05	01.05752647709630e-05
579	05.50468963315924e-05	01.05525499451744e-05
580	05.49286529137806e-05	01.05298825532722e-05
581	05.48106564841924e-05	01.05072625092813e-05
582	05.46929065910131e-05	01.04846897265884e-05
583	05.45754027850251e-05	01.04621641190779e-05
584	05.44581446143060e-05	01.04396856001158e-05
585	05.43411316280981e-05	01.04172540832914e-05
586	05.42243633720107e-05	01.03948694814975e-05
587	05.41078393928905e-05	01.03725317078641e-05
588	05.39915592386930e-05	01.03502406757338e-05
589	05.38755224533351e-05	01.03279962976749e-05
590	05.37597285838393e-05	01.03057984868513e-05
591	05.36441771735550e-05	01.02836471557223e-05
592	05.35288677678716e-05	01.02615422171388e-05
593	05.34137999105357e-05	01.02394835836365e-05
594	05.32989731449339e-05	01.02174711676820e-05
595	05.31843870150322e-05	01.01955048818531e-05
596	05.30700410636385e-05	01.01735846385056e-05
597	05.29559348338324e-05	01.01517103500475e-05
598	05.28420678679271e-05	01.01298819287395e-05
599	05.27284397100018e-05	01.01080992871813e-05
600	05.26150499006845e-05	01.00863623373106e-05
601	05.25018979822818e-05	01.00646709913872e-05
602	05.23889834981356e-05	01.00430251618693e-05
603	05.22763059890074e-05	01.00214247607202e-05
604	05.21638649983418e-05	09.99986970041789e-06
605	05.20516600675924e-05	09.97835989305845e-06
606	05.19396907380868e-05	09.95689525071390e-06
607	05.18279565523978e-05	09.93547568569493e-06
608	05.17164570535291e-05	09.91410111039489e-06
609	05.16051917806984e-05	09.89277143648127e-06
610	05.14941602781939e-05	09.87148657659364e-06
611	05.13833620893711e-05	09.85024644319276e-06
612	05.12727967555430e-05	09.82905094834783e-06
613	05.11624638183903e-05	09.80790000419854e-06
614	05.10523628209798e-05	09.78679352315028e-06
615	05.09424933073483e-05	09.76573141779442e-06
616	05.08328548205842e-05	09.74471360054054e-06
617	05.07234469023222e-05	09.72373998351947e-06
618	05.06142690981940e-05	09.70281047962832e-06
619	05.05053209516720e-05	09.68192500135027e-06
620	05.03966020057485e-05	09.66108346107644e-06
621	05.02881118059756e-05	09.64028577168867e-06
622	05.01798498962687e-05	09.61953184575503e-06
623	05.00718158221103e-05	09.59882159614405e-06
624	04.99640091294292e-05	09.57815493580978e-06
625	04.98564293626554e-05	09.55753177741893e-06
626	04.97490760686546e-05	09.53695203410519e-06
627	04.96419487940227e-05	09.51641561895048e-06
628	04.95350470855394e-05	09.49592244507198e-06
629	04.94283704902195e-05	09.47547242563197e-06
630	04.93219185555492e-05	09.45506547388300e-06
631	04.92156908304045e-05	09.43470150334415e-06
632	04.91096868624728e-05	09.41438042730659e-06
633	04.90039062008162e-05	09.39410215932505e-06
634	04.88983483957177e-05	09.37386661318824e-06
635	04.87930129962805e-05	09.35367370245882e-06
636	04.86878995521891e-05	09.33352334081078e-06
637	04.85830076162648e-05	09.31341544251948e-06
638	04.84783367385723e-05	09.29334992133184e-06
639	04.83738864708681e-05	09.27332669131909e-06
640	04.82696563667011e-05	09.25334566689607e-06
641	04.81656459775810e-05	09.23340676208671e-06
642	04.80618548579940e-05	09.21350989148551e-06
643	04.79582825613523e-05	09.19365496948111e-06
644	04.78549286431702e-05	09.17384191086513e-06
645	04.77517926570128e-05	09.15407063005548e-06
646	04.76488741597817e-05	09.13434104210977e-06
647	04.75461727081377e-05	09.11465306203933e-06
648	04.74436878578588e-05	09.09500660468637e-06
649	04.73414191668949e-05	09.07540158530936e-06
650	04.72393661932930e-05	09.05583791918548e-06
651	04.71375284955372e-05	09.03631552167561e-06
652	04.70359056334758e-05	09.01683430840221e-06
653	04.69344971662644e-05	08.99739419485493e-06
654	04.68333026555246e-05	08.97799509699615e-06
655	04.67323216608987e-05	08.95863693040880e-06
656	04.66315537455160e-05	08.93931961134431e-06
657	04.65309984709566e-05	08.92004305575711e-06
658	04.64306554010219e-05	08.90080718002745e-06
659	04.63305240989454e-05	08.88161190042671e-06
660	04.62306041295050e-05	08.86245713352235e-06
661	04.61308950565674e-05	08.84334279570714e-06
662	04.60313964484280e-05	08.82426880422284e-06
663	04.59321078688531e-05	08.80523507544296e-06
664	04.58330288865213e-05	08.78624152668272e-06
665	04.57341590686594e-05	08.76728807497906e-06
666	04.56354979826295e-05	08.74837463739478e-06
667	04.55370452006855e-05	08.72950113193051e-06
668	04.54388002887940e-05	08.71066747538158e-06
669	04.53407628204685e-05	08.69187358599003e-06
670	04.52429323649469e-05	08.67311938117835e-06
671	04.51453084962505e-05	08.65440477928590e-06
672	04.50478907847351e-05	08.63572969794948e-06
673	04.49506788055772e-05	08.61709405572989e-06
674	04.48536721320131e-05	08.59849777081615e-06
675	04.47568703383871e-05	08.57994076160954e-06
676	04.46602730011870e-05	08.56142294692232e-06
677	04.45638796972660e-05	08.54294424563680e-06
678	04.44676900016048e-05	08.52450457627629e-06
679	04.43717034923412e-05	08.50610385796938e-06
680	04.42759197489182e-05	08.48774201009484e-06
681	04.41803383500622e-05	08.46941895189402e-06
682	04.40849588751813e-05	08.45113460273904e-06
683	04.39897809055310e-05	08.43288888235611e-06
684	04.38948040220931e-05	08.41468171041896e-06
685	04.38000278063734e-05	08.39651300670181e-06
686	04.37054518426329e-05	08.37838269150706e-06
687	04.36110757138726e-05	08.36029068489553e-06
688	04.35168990040461e-05	08.34223690711070e-06
689	04.34229212982634e-05	08.32422127861765e-06
690	04.33291421815059e-05	08.30624371985689e-06
691	04.32355612433292e-05	08.28830415214582e-06
692	04.31421780678621e-05	08.27040249576142e-06
693	04.30489922447348e-05	08.25253867203537e-06
694	04.29560033623234e-05	08.23471260205894e-06
695	04.28632110104343e-05	08.21692420719757e-06
696	04.27706147793079e-05	08.19917340889988e-06
697	04.26782142606998e-05	08.18146012890497e-06
698	04.25860090452497e-05	08.16378428873804e-06
699	04.24939987258133e-05	08.14614581034907e-06
700	04.24021828960607e-05	08.12854461584420e-06
701	04.23105611509532e-05	08.11098062757705e-06
702	04.22191330845720e-05	08.09345376773257e-06
703	04.21278982929146e-05	08.07596395886301e-06
704	04.20368563715914e-05	08.05851112344643e-06
705	04.19460069193414e-05	08.04109518456072e-06
706	04.18553495322667e-05	08.02371606477816e-06
707	04.17648838103171e-05	08.00637368740870e-06
708	04.16746093523104e-05	07.98906797554531e-06
709	04.15845257598513e-05	07.97179885281513e-06
710	04.14946326323311e-05	07.95456624242107e-06
711	04.14049295719562e-05	07.93737006810563e-06
712	04.13154161822404e-05	07.92021025386203e-06
713	04.12260920651779e-05	07.90308672339206e-06
714	04.11369568263168e-05	07.88599940107891e-06
715	04.10480100685620e-05	07.86894821079900e-06
716	04.09592513996665e-05	07.85193307735814e-06
717	04.08706804243903e-05	07.83495392498840e-06
718	04.07822967510019e-05	07.81801067859445e-06
719	04.06940999868793e-05	07.80110326291019e-06
720	04.06060897404697e-05	07.78423160287454e-06
721	04.05182656221008e-05	07.76739562378687e-06
722	04.04306272407971e-05	07.75059525069680e-06
723	04.03431742089872e-05	07.73383040930643e-06
724	04.02559061376032e-05	07.71710102503106e-06
725	04.01688226378678e-05	07.70040702334161e-06
726	04.00819233251139e-05	07.68374833049699e-06
727	03.99952078133921e-05	07.66712487251031e-06
728	03.99086757166595e-05	07.65053657537670e-06
729	03.98223266499465e-05	07.63398336529708e-06
730	03.97361602308384e-05	07.61746516896213e-06
731	03.96501760761437e-05	07.60098191291361e-06
732	03.95643738030387e-05	07.58453352376383e-06
733	03.94787530314205e-05	07.56811992864663e-06
734	03.93933133790219e-05	07.55174105428097e-06
735	03.93080544671751e-05	07.53539682807583e-06
736	03.92229759162358e-05	07.51908717725297e-06
737	03.91380773486811e-05	07.50281202944086e-06
738	03.90533583859539e-05	07.48657131206969e-06
739	03.89688186521698e-05	07.47036495308198e-06
740	03.88844577707535e-05	07.45419288028787e-06
741	03.88002753661738e-05	07.43805502169761e-06
742	03.87162710639605e-05	07.42195130552485e-06
743	03.86324444915185e-05	07.40588166034269e-06
744	03.85487952741607e-05	07.38984601432325e-06
745	03.84653230406899e-05	07.37384429630759e-06
746	03.83820274201115e-05	07.35787643517562e-06
747	03.82989080399735e-05	07.34194235952794e-06
748	03.82159645308559e-05	07.32604199854629e-06
749	03.81331965243654e-05	07.31017528160929e-06
750	03.80506036512918e-05	07.29434213793895e-06
751	03.79681855431599e-05	07.27854249689817e-06
752	03.78859418357024e-05	07.26277628865650e-06
753	03.78038721590455e-05	07.24704344230872e-06
754	03.77219761497641e-05	07.23134388818588e-06
755	03.76402534431385e-05	07.21567755637080e-06
756	03.75587036741430e-05	07.20004437688765e-06
757	03.74773264812114e-05	07.18444428042377e-06
758	03.73961214997760e-05	07.16887719709119e-06
759	03.73150883691702e-05	07.15334305774971e-06
760	03.72342267278922e-05	07.13784179309903e-06
761	03.71535362158740e-05	07.12237333411371e-06
762	03.70730164739225e-05	07.10693761193608e-06
763	03.69926671427387e-05	07.09153455768810e-06
764	03.69124878641080e-05	07.07616410269965e-06
765	03.68324782807436e-05	07.06082617847847e-06
766	03.67526380369959e-05	07.04552071684612e-06
767	03.66729667754155e-05	07.03024764927919e-06
768	03.65934641418871e-05	07.01500690789337e-06
769	03.65141297811719e-05	06.99979842458902e-06
770	03.64349633401035e-05	06.98462213166374e-06
771	03.63559644660178e-05	06.96947796151143e-06
772	03.62771328066178e-05	06.95436584659639e-06
773	03.61984680097558e-05	06.93928571941151e-06
774	03.61199697245389e-05	06.92423751269024e-06
775	03.60416376018378e-05	06.90922115950413e-06
776	03.59634712919026e-05	06.89423659280572e-06
777	03.58854704456160e-05	06.87928374566886e-06
778	03.58076347165757e-05	06.86436255168784e-06
779	03.57299637554807e-05	06.84947294390128e-06
780	03.56524572172711e-05	06.83461485616082e-06
781	03.55751147560221e-05	06.81978822215233e-06
782	03.54979360265289e-05	06.80499297569961e-06
783	03.54209206845150e-05	06.79022905080454e-06
784	03.53440683859702e-05	06.77549638151997e-06
785	03.52673787891541e-05	06.76079490233390e-06
786	03.51908515510161e-05	06.74612454748314e-06
787	03.51144863305209e-05	06.73148525159086e-06
788	03.50382827863280e-05	06.71687694922171e-06
789	03.49622405794456e-05	06.70229957539060e-06
790	03.48863593694740e-05	06.68775306484255e-06
791	03.48106388183057e-05	06.67323735276195e-06
792	03.47350785876398e-05	06.65875237429618e-06
793	03.46596783411104e-05	06.64429806496351e-06
794	03.45844377416983e-05	06.62987436015700e-06
795	03.45093564531628e-05	06.61548119541895e-06
796	03.44344341410178e-05	06.60111850662802e-06
797	03.43596704703871e-05	06.58678622958804e-06
798	03.42850651083210e-05	06.57248430047223e-06
799	03.42106177207643e-05	06.55821265524180e-06
800	03.41363279762655e-05	06.54397123035719e-06
801	03.40621955433684e-05	06.52975996227785e-06
802	03.39882200900380e-05	06.51557878735232e-06
803	03.39144012862506e-05	06.50142764231468e-06
804	03.38407388033601e-05	06.48730646416314e-06
805	03.37672323125453e-05	06.47321518986233e-06
806	03.36938814838428e-05	06.45915375615786e-06
807	03.36206859917490e-05	06.44512210065038e-06
808	03.35476455080604e-05	06.43112016042289e-06
809	03.34747597088202e-05	06.41714787337253e-06
810	03.34020282660669e-05	06.40320517662874e-06
811	03.33294508559918e-05	06.38929200811701e-06
812	03.32570271540371e-05	06.37540830561928e-06
813	03.31847568383679e-05	06.36155400743943e-06
814	03.31126395846862e-05	06.34772905140919e-06
815	03.30406750723191e-05	06.33393337605523e-06
816	03.29688629780170e-05	06.32016691941024e-06
817	03.28972029823825e-05	06.30642962024538e-06
818	03.28256947660011e-05	06.29272141732856e-06
819	03.27543380073419e-05	06.27904224902193e-06
820	03.26831323901263e-05	06.26539205469457e-06
821	03.26120775946152e-05	06.25177077305212e-06
822	03.25411733049742e-05	06.23817834354880e-06
823	03.24704192025882e-05	06.22461470510574e-06
824	03.23998149733444e-05	06.21107979750718e-06
825	03.23293603002825e-05	06.19757355999149e-06
826	03.22590548697929e-05	06.18409593243935e-06
827	03.21888983679745e-05	06.17064685467557e-06
828	03.21188904805671e-05	06.15722626645616e-06
829	03.20490308946840e-05	06.14383410780039e-06
830	03.19793192998683e-05	06.13047031919333e-06
831	03.19097553838919e-05	06.11713484078050e-06
832	03.18403388351176e-05	06.10382761282074e-06
833	03.17710693445787e-05	06.09054857608475e-06
834	03.17019466019014e-05	06.07729767107359e-06
835	03.16329702994461e-05	06.06407483881237e-06
836	03.15641401280242e-05	06.05088002002933e-06
837	03.14954557810401e-05	06.03771315594974e-06
838	03.14269169503590e-05	06.02457418750383e-06
839	03.13585233315921e-05	06.01146305633994e-06
840	03.12902746175672e-05	05.99837970357280e-06
841	03.12221705039160e-05	05.98532407085472e-06
842	03.11542106866861e-05	05.97229609991766e-06
843	03.10863948622339e-05	05.95929573255282e-06
844	03.10187227266088e-05	05.94632291049253e-06
845	03.09511939783594e-05	05.93337757594824e-06
846	03.08838083159916e-05	05.92045967112322e-06
847	03.08165654381034e-05	05.90756913823834e-06
848	03.07494650431557e-05	05.89470591948826e-06
849	03.06825068327847e-05	05.88186995767630e-06
850	03.06156905076300e-05	05.86906119541474e-06
851	03.05490157688691e-05	05.85627957541899e-06
852	03.04824823180503e-05	05.84352504047554e-06
853	03.04160898585477e-05	05.83079753372086e-06
854	03.03498380937402e-05	05.81809699829238e-06
855	03.02837267264800e-05	05.80542337722654e-06
856	03.02177554631017e-05	05.79277661422737e-06
857	03.01519240070021e-05	05.78015665243570e-06
858	03.00862320655325e-05	05.76756343575048e-06
859	03.00206793450185e-05	05.75499690787397e-06
860	02.99552655506317e-05	05.74245701228726e-06
861	02.98899903923025e-05	05.72994369338370e-06
862	02.98248535773811e-05	05.71745689506201e-06
863	02.97598548143269e-05	05.70499656143354e-06
864	02.96949938135319e-05	05.69256263698009e-06
865	02.96302702843505e-05	05.68015506598463e-06
866	02.95656839381855e-05	05.66777379312272e-06
867	02.95012344860275e-05	05.65541876299097e-06
868	02.94369216395933e-05	05.64308992032516e-06
869	02.93727451125081e-05	05.63078721022694e-06
870	02.93087046165998e-05	05.61851057745339e-06
871	02.92447998671530e-05	05.60625996742429e-06
872	02.91810305761274e-05	05.59403532492196e-06
873	02.91173964612783e-05	05.58183659583982e-06
874	02.90538972369613e-05	05.56966372541950e-06
875	02.89905326192137e-05	05.55751665922506e-06
876	02.89273023241541e-05	05.54539534283611e-06
877	02.88642060707029e-05	05.53329972236941e-06
878	02.88012435759195e-05	05.52122974358492e-06
879	02.87384145588110e-05	05.50918535261599e-06
880	02.86757187387835e-05	05.49716649567247e-06
881	02.86131558338615e-05	05.48517311869936e-06
882	02.85507255666562e-05	05.47320516852092e-06
883	02.84884276575165e-05	05.46126259152772e-06
884	02.84262618264879e-05	05.44934533405218e-06
885	02.83642277975348e-05	05.43745334317799e-06
886	02.83023252923707e-05	05.42558656555732e-06
887	02.82405540348440e-05	05.41374494825159e-06
888	02.81789137482344e-05	05.40192843821323e-06
889	02.81174041575478e-05	05.39013698272557e-06
890	02.80560249873336e-05	05.37837052898445e-06
891	02.79947759637048e-05	05.36662902448539e-06
892	02.79336568121729e-05	05.35491241660868e-06
893	02.78726672614694e-05	05.34322065335185e-06
894	02.78118070361560e-05	05.33155368191307e-06
895	02.77510758661100e-05	05.31991145050953e-06
896	02.76904734789218e-05	05.30829390692000e-06
897	02.76299996041171e-05	05.29670099929428e-06
898	02.75696539713321e-05	05.28513267580332e-06
899	02.75094363106837e-05	05.27358888471025e-06
900	02.74493463529620e-05	05.26206957440724e-06
901	02.73893838294386e-05	05.25057469337875e-06
902	02.73295484721654e-05	05.23910419025884e-06
903	02.72698400135089e-05	05.22765801374189e-06
904	02.72102581867382e-05	05.21623611269527e-06
905	02.71508027256811e-05	05.20483843609351e-06
906	02.70914733642575e-05	05.19346493292874e-06
907	02.70322698378150e-05	05.18211555246682e-06
908	02.69731918798147e-05	05.17079024361195e-06
909	02.69142392288109e-05	05.15948895624472e-06
910	02.68554116194583e-05	05.14821163949813e-06
911	02.67967087880740e-05	05.13695824282386e-06
912	02.67381304747127e-05	05.12572871639016e-06
913	02.66796764155936e-05	05.11452300962992e-06
914	02.66213463498649e-05	05.10334107253760e-06
915	02.65631400160756e-05	05.09218285499275e-06
916	02.65050571554783e-05	05.08104830739321e-06
917	02.64470975067770e-05	05.06993737964823e-06
918	02.63892608120494e-05	05.05885002231384e-06
919	02.63315468122526e-05	05.04778618573127e-06
920	02.62739552492777e-05	05.03674582042071e-06
921	02.62164858655097e-05	05.02572887699709e-06
922	02.61591384040300e-05	05.01473530620888e-06
923	02.61019126090030e-05	05.00376505901206e-06
924	02.60448082236908e-05	04.99281808618973e-06
925	02.59878249938382e-05	04.98189433900088e-06
926	02.59309626633744e-05	04.97099376835648e-06
927	02.58742209788437e-05	04.96011632566875e-06
928	02.58175996866924e-05	04.94926196233122e-06
929	02.57610985330899e-05	04.93843062968426e-06
930	02.57047172657252e-05	04.92762227935958e-06
931	02.56484556329079e-05	04.91683686310785e-06
932	02.55923133823585e-05	04.90607433256684e-06
933	02.55362902639044e-05	04.89533463977816e-06
934	02.54803860254244e-05	04.88461773640992e-06
935	02.54246004192824e-05	04.87392357499001e-06
936	02.53689331943758e-05	04.86325210738178e-06
937	02.53133841023986e-05	04.85260328598470e-06
938	02.52579528945329e-05	04.84197706310012e-06
939	02.52026393224480e-05	04.83137339112276e-06
940	02.51474431405180e-05	04.82079222296586e-06
941	02.50923641000681e-05	04.81023351095823e-06
942	02.50374019564461e-05	04.79969720819974e-06
943	02.49825564622161e-05	04.78918326725667e-06
944	02.49278273734233e-05	04.77869164136260e-06
945	02.48732144443391e-05	04.76822228341112e-06
946	02.48187174316423e-05	04.75777514675730e-06
947	02.47643360914146e-05	04.74735018464169e-06
948	02.47100701809861e-05	04.73694735054424e-06
949	02.46559194561299e-05	04.72656659764637e-06
950	02.46018836757390e-05	04.71620787972764e-06
951	02.45479625981332e-05	04.70587115045764e-06
952	02.44941559818863e-05	04.69555636355474e-06
953	02.44404635866563e-05	04.68526347294512e-06
954	02.43868851724356e-05	04.67499243261904e-06
955	02.43334204989148e-05	04.66474319650895e-06
956	02.42800693277259e-05	04.65451571891942e-06
957	02.42268314202117e-05	04.64430995409961e-06
958	02.41737065380917e-05	04.63412585637091e-06
959	02.41206944440057e-05	04.62396338023109e-06
960	02.40677949006306e-05	04.61382248018506e-06
961	02.40150076712719e-05	04.60370311085824e-06
962	02.39623325207040e-05	04.59360522715761e-06
963	02.39097692116441e-05	04.58352878359579e-06
964	02.38573175110027e-05	04.57347373548928e-06
965	02.38049771824767e-05	04.56344003753853e-06
966	02.37527479930112e-05	04.55342764506666e-06
967	02.37006297091944e-05	04.54343651332836e-06
968	02.36486220970927e-05	04.53346659747830e-06
969	02.35967249247921e-05	04.52351785305835e-06
970	02.35449379599355e-05	04.51359023552534e-06
971	02.34932609702596e-05	04.50368370035422e-06
972	02.34416937261420e-05	04.49379820352604e-06
973	02.33902359961522e-05	04.48393370067539e-06
974	02.33388875495079e-05	04.47409014756102e-06
975	02.32876481579679e-05	04.46426750042886e-06
976	02.32365175904589e-05	04.45446571498188e-06
977	02.31854956196435e-05	04.44468474763930e-06
978	02.31345820177370e-05	04.43492455473449e-06
979	02.30837765556796e-05	04.42518509235646e-06
980	02.30330790073658e-05	04.41546631716056e-06
981	02.29824891452318e-05	04.40576818552253e-06
982	02.29320067438640e-05	04.39609065423035e-06
983	02.28816315758454e-05	04.38643367968794e-06
984	02.28313634179008e-05	04.37679721909320e-06
985	02.27812020440433e-05	04.36718122912419e-06
986	02.27311472306541e-05	04.35758566691294e-06
987	02.26811987532077e-05	04.34801048941768e-06
988	02.26313563876143e-05	04.33845565368013e-06
989	02.25816199124577e-05	04.32892111725458e-06
990	02.25319891042743e-05	04.31940683730282e-06
991	02.24824637412231e-05	04.30991277129767e-06
992	02.24330436022078e-05	04.30043887685474e-06
993	02.23837284654058e-05	04.29098511145040e-06
994	02.23345181115406e-05	04.28155143304910e-06
995	02.22854123193863e-05	04.27213779924157e-06
996	02.22364108687768e-05	04.26274416782178e-06
997	02.21875135421670e-05	04.25337049708607e-06
998	02.21387201200112e-05	04.24401674494728e-06
999	02.20900303835555e-05	04.23468286947008e-06
1000	02.20414441159472e-05	04.22536882908353e-06
|| sol - ana_sol || _ 2 = 01.02498595360794e-01
