==== test ====
n_dim = 48
max_it = 1000, rtol = 1.00e-06
sor_omega = 1.50
solver type = "gs"

==== solver ====
solve with gs

iter	||true residual||	||relative residual||
53	08.53195856604273e-03	07.80051835651278e-04
54	08.40260590396007e-03	07.68225502843529e-04
55	08.26704213013064e-03	07.55831306387356e-04
56	08.12626131947158e-03	07.42960131623785e-04
57	07.98118039390214e-03	07.29695810022548e-04
58	07.83263821642650e-03	07.16115036356735e-04
59	07.68139701871013e-03	07.02287499221910e-04
60	07.52814535617605e-03	06.88276151211840e-04
61	07.37350201533122e-03	06.74137566153848e-04
62	07.21802046488896e-03	06.59922346061817e-04
63	07.06219356320075e-03	06.45675551522809e-04
64	06.90645832205345e-03	06.31437137237014e-04
65	06.75120059050257e-03	06.17242380246828e-04
66	06.59675956825926e-03	06.03122292582521e-04
67	06.44343209139852e-03	05.89104013091923e-04
68	06.29147665689996e-03	05.75211175392316e-04
69	06.14111716951720e-03	05.61464250435682e-04
70	05.99254640630510e-03	05.47880863260202e-04
71	05.84592920252740e-03	05.34476084268419e-04
72	05.70140536801327e-03	05.21262695861120e-04
73	05.55909234679163e-03	05.08251435599866e-04
74	05.41908763491637e-03	04.95451217261630e-04
75	05.28147097245556e-03	04.82869331245915e-04
76	05.14630632623604e-03	04.70511625851244e-04
77	05.01364367956106e-03	04.58382670903778e-04
78	04.88352064490788e-03	04.46485905201503e-04
79	04.75596391472606e-03	04.34823769156444e-04
80	04.63099056481381e-03	04.23397823958523e-04
81	04.50860922364351e-03	04.12208858483548e-04
82	04.38882112025163e-03	04.01256985098706e-04
83	04.27162102218898e-03	03.90541725416581e-04
84	04.15699807426343e-03	03.80062086978937e-04
85	04.04493654774274e-03	03.69816631754124e-04
86	03.93541650897541e-03	03.59803537267113e-04
87	03.82841441553365e-03	03.50020651103088e-04
88	03.72390364719488e-03	03.40465539453525e-04
89	03.62185497848823e-03	03.31135530319724e-04
90	03.52223699879954e-03	03.22027751921770e-04
91	03.42501648548057e-03	03.13139166810815e-04
92	03.33015873490777e-03	03.04466602136794e-04
93	03.23762785585375e-03	02.96006776470530e-04
94	03.14738702923238e-03	02.87756323551448e-04
95	03.05939873768931e-03	02.79711813278372e-04
96	02.97362496834975e-03	02.71869770246149e-04
97	02.89002739150090e-03	02.64226690082060e-04
98	02.80856751786192e-03	02.56779053824554e-04
99	02.72920683671679e-03	02.49523340552319e-04
100	02.65190693694238e-03	02.42456038449531e-04
101	02.57662961282351e-03	02.35573654480211e-04
102	02.50333695626119e-03	02.28872722818548e-04
103	02.43199143682814e-03	02.22349812168143e-04
104	02.36255597098771e-03	02.16001532090495e-04
105	02.29499398162262e-03	02.09824538447530e-04
106	02.22926944889016e-03	02.03815538051146e-04
107	02.16534695327530e-03	01.97971292599435e-04
108	02.10319171167182e-03	01.92288621975470e-04
109	02.04276960715392e-03	01.86764406969235e-04
110	01.98404721304873e-03	01.81395591478511e-04
111	01.92699181179617e-03	01.76179184233167e-04
112	01.87157140909543e-03	01.71112260088539e-04
113	01.81775474365306e-03	01.66191960916666e-04
114	01.76551129287471e-03	01.61415496126670e-04
115	01.71481127474869e-03	01.56780142836962e-04
116	01.66562564611202e-03	01.52283245716716e-04
117	01.61792609746555e-03	01.47922216511827e-04
118	01.57168504441748e-03	01.43694533262619e-04
119	01.52687561588738e-03	01.39597739225373e-04
120	01.48347163900703e-03	01.35629441491858e-04
121	01.44144762083194e-03	01.31787309317261e-04
122	01.40077872677114e-03	01.28069072148096e-04
123	01.36144075571354e-03	01.24472517348075e-04
124	01.32341011183397e-03	01.20995487620420e-04
125	01.28666377299134e-03	01.17635878118594e-04
126	01.25117925566502e-03	01.14391633240546e-04
127	01.21693457645706e-03	01.11260743108968e-04
128	01.18390821003537e-03	01.08241239726162e-04
129	01.15207904368517e-03	01.05331192818815e-04
130	01.12142632837717e-03	01.02528705364309e-04
131	01.09192962662370e-03	09.98319088233564e-05
132	01.06356875723332e-03	09.72389580890805e-05
133	01.03632373726460e-03	09.47480261800180e-05
134	01.01017472157809e-03	09.23572987135344e-05
135	09.85101940463756e-04	09.00649682032857e-05
136	09.61085635921956e-04	08.78692282335732e-05
137	09.38105997346913e-04	08.57682675790749e-05
138	09.16143097412387e-04	08.37602643430608e-05
139	08.95176829142903e-04	08.18433802040003e-05
140	08.75186845200370e-04	08.00157548647173e-05
141	08.56152500499676e-04	07.82755008059025e-05
142	08.38052799406607e-04	07.66206984585751e-05
143	08.20866348645285e-04	07.50493918985483e-05
144	08.04571317225175e-04	07.35595851826740e-05
145	07.89145404425686e-04	07.21492394217687e-05
146	07.74565817026296e-04	07.08162706988313e-05
147	07.60809256539460e-04	06.95585489017854e-05
148	07.47851917265342e-04	06.83738975456291e-05
149	07.35669495610382e-04	06.72600946244041e-05
150	07.24237210872055e-04	06.62148745114850e-05
151	07.13529837400084e-04	06.52359308999844e-05
152	07.03521747792291e-04	06.43209207520223e-05
153	06.94186966397254e-04	06.34674691903161e-05
154	06.85499232190462e-04	06.26731752467624e-05
155	06.77432069804513e-04	06.19356183565190e-05
156	06.69958867276618e-04	06.12523654662296e-05
157	06.63052958952582e-04	06.06209786136909e-05
158	06.56687711840194e-04	06.00390228228888e-05
159	06.50836613728494e-04	05.95040741604829e-05
160	06.45473361323167e-04	05.90137277937662e-05
161	06.40571946814052e-04	05.85656059052775e-05
162	06.36106741365763e-04	05.81573653261025e-05
163	06.32052574173418e-04	05.77867047637068e-05
164	06.28384806002742e-04	05.74513715254904e-05
165	06.25079396244053e-04	05.71491676493362e-05
166	06.22112962787102e-04	05.68779553777903e-05
167	06.19462834300170e-04	05.66356619377858e-05
168	06.17107094567971e-04	05.64202835943264e-05
169	06.15024618884453e-04	05.62298889777734e-05
170	06.13195102596040e-04	05.60626216934701e-05
171	06.11599082036201e-04	05.59167022357275e-05
172	06.10217948249834e-04	05.57904292426045e-05
173	06.09033953978424e-04	05.56821801345404e-05
174	06.08030214461092e-04	05.55904111875923e-05
175	06.07190702618288e-04	05.55136570930944e-05
176	06.06500239265089e-04	05.54505300628886e-05
177	06.05944478962920e-04	05.53997185357892e-05
178	06.05509892105442e-04	05.53599855397484e-05
179	06.05183743880467e-04	05.53301667684057e-05
180	06.04954070597503e-04	05.53091684167858e-05
181	06.04809653967772e-04	05.52959648297960e-05
182	06.04739993769704e-04	05.52895960031128e-05
183	06.04735279368814e-04	05.52891649793286e-05
184	06.04786360434635e-04	05.52938351706864e-05
185	06.04884717266848e-04	05.53028276460861e-05
186	06.05022430944518e-04	05.53154184019167e-05
187	06.05192153617329e-04	05.53309356458710e-05
188	06.05387079148442e-04	05.53487571129097e-05
189	06.05600914241651e-04	05.53683074255012e-05
190	06.05827850277022e-04	05.53890555186379e-05
191	06.06062535906642e-04	05.54105121343457e-05
192	06.06300050539551e-04	05.54322273974896e-05
193	06.06535878788263e-04	05.54537884794947e-05
194	06.06765885897171e-04	05.54748173518372e-05
195	06.06986294226413e-04	05.54949686360337e-05
196	06.07193660769703e-04	05.55139275481633e-05
197	06.07384855738920e-04	05.55314079409184e-05
198	06.07557042207438e-04	05.55471504424556e-05
199	06.07707656786182e-04	05.55609206896639e-05
200	06.07834391320158e-04	05.55725076547321e-05
201	06.07935175588777e-04	05.55817220634910e-05
202	06.08008160960431e-04	05.55883949009988e-05
203	06.08051704991594e-04	05.55923760034827e-05
204	06.08064356910863e-04	05.55935327311876e-05
205	06.08044843974103e-04	05.55917487208668e-05
206	06.07992058635487e-04	05.55869227128682e-05
207	06.07905046504842e-04	05.55789674501103e-05
208	06.07782995051310e-04	05.55678086452901e-05
209	06.07625223020100e-04	05.55533840132895e-05
210	06.07431170502789e-04	05.55356423633307e-05
211	06.07200389669321e-04	05.55145427516312e-05
212	06.06932536084601e-04	05.54900536875050e-05
213	06.06627360580551e-04	05.54621523902486e-05
214	06.06284701689498e-04	05.54308240973486e-05
215	06.05904478549536e-04	05.53960614158390e-05
216	06.05486684307847e-04	05.53578637191868e-05
217	06.05031379945424e-04	05.53162365827048e-05
218	06.04538688533695e-04	05.52711912584508e-05
219	06.04008789874428e-04	05.52227441851709e-05
220	06.03441915508887e-04	05.51709165320006e-05
221	06.02838344067136e-04	05.51157337732659e-05
222	06.02198396946828e-04	05.50572252934073e-05
223	06.01522434275198e-04	05.49954240177968e-05
224	06.00810851172441e-04	05.49303660711100e-05
225	06.00064074269790e-04	05.48620904589834e-05
226	05.99282558478908e-04	05.47906387726503e-05
227	05.98466783973328e-04	05.47160549129622e-05
228	05.97617253407112e-04	05.46383848360989e-05
229	05.96734489333628e-04	05.45576763175755e-05
230	05.95819031794610e-04	05.44739787318167e-05
231	05.94871436095947e-04	05.43873428488040e-05
232	05.93892270751481e-04	05.42978206460829e-05
233	05.92882115567044e-04	05.42054651335927e-05
234	05.91841559881906e-04	05.41103301928863e-05
235	05.90771200936738e-04	05.40124704279190e-05
236	05.89671642354436e-04	05.39119410261536e-05
237	05.88543492758076e-04	05.38087976322051e-05
238	05.87387364483000e-04	05.37030962300897e-05
239	05.86203872394727e-04	05.35948930351503e-05
240	05.84993632794846e-04	05.34842443940257e-05
241	05.83757262424984e-04	05.33712066935855e-05
242	05.82495377542818e-04	05.32558362764539e-05
243	05.81208593081509e-04	05.31381893641579e-05
244	05.79897521871540e-04	05.30183219859833e-05
245	05.78562773940210e-04	05.28962899149288e-05
246	05.77204955857283e-04	05.27721486078809e-05
247	05.75824670159464e-04	05.26459531529953e-05
248	05.74422514803236e-04	05.25177582196716e-05
249	05.72999082686459e-04	05.23876180148145e-05
250	05.71554961207730e-04	05.22555862425472e-05
251	05.70090731877111e-04	05.21217160686214e-05
252	05.68606969949400e-04	05.19860600868886e-05
253	05.67104244112612e-04	05.18486702908185e-05
254	05.65583116201254e-04	05.17095980472849e-05
255	05.64044140949339e-04	05.15688940739843e-05
256	05.62487865758523e-04	05.14266084182374e-05
257	05.60914830516492e-04	05.12827904403848e-05
258	05.59325567415781e-04	05.11374887972220e-05
259	05.57720600825062e-04	05.09907514302321e-05
260	05.56100447144088e-04	05.08426255523227e-05
261	05.54465614719562e-04	05.06931576401356e-05
262	05.52816603757736e-04	05.05423934260545e-05
263	05.51153906250931e-04	05.03903778914881e-05
264	05.49478005938046e-04	05.02371552632585e-05
265	05.47789378260653e-04	05.00827690095881e-05
266	05.46088490355762e-04	04.99272618394376e-05
267	05.44375801023307e-04	04.97706756995331e-05
268	05.42651760756137e-04	04.96130517771086e-05
269	05.40916811740825e-04	04.94544304999798e-05
270	05.39171387873652e-04	04.92948515380054e-05
271	05.37415914814815e-04	04.91343538080431e-05
272	05.35650810014050e-04	04.89729754762925e-05
273	05.33876482759262e-04	04.88107539627408e-05
274	05.32093334240217e-04	04.86477259469865e-05
275	05.30301757606347e-04	04.84839273735238e-05
276	05.28502138033671e-04	04.83193934578615e-05
277	05.26694852799471e-04	04.81541586933499e-05
278	05.24880271359495e-04	04.79882568582395e-05
279	05.23058755428571e-04	04.78217210230516e-05
280	05.21230659071864e-04	04.76545835589208e-05
281	05.19396328782674e-04	04.74868761447090e-05
282	05.17556103586175e-04	04.73186297764890e-05
283	05.15710315121976e-04	04.71498747750930e-05
284	05.13859287752822e-04	04.69806407960514e-05
285	05.12003338660861e-04	04.68109568383935e-05
286	05.10142777932444e-04	04.66408512524008e-05
287	05.08277908688386e-04	04.64703517515164e-05
288	05.06409027160426e-04	04.62994854193354e-05
289	05.04536422813033e-04	04.61282787207414e-05
290	05.02660378438342e-04	04.59567575105863e-05
291	05.00781170267003e-04	04.57849470438245e-05
292	04.98899068070418e-04	04.56128719848606e-05
293	04.97014335273839e-04	04.54405564178893e-05
294	04.95127229047313e-04	04.52680238552103e-05
295	04.93238000430780e-04	04.50952972486657e-05
296	04.91346894427753e-04	04.49223989982049e-05
297	04.89454150115698e-04	04.47493509619764e-05
298	04.87560000747725e-04	04.45761744656247e-05
299	04.85664673862581e-04	04.44028903123471e-05
300	04.83768391383026e-04	04.42295187918879e-05
301	04.81871369717551e-04	04.40560796898377e-05
302	04.79973819882120e-04	04.38825922987645e-05
303	04.78075947567345e-04	04.37090754243548e-05
304	04.76177953278534e-04	04.35355473982184e-05
305	04.74280032397861e-04	04.33620260835718e-05
306	04.72382375316679e-04	04.31885288873355e-05
307	04.70485167510383e-04	04.30150727669785e-05
308	04.68588589644350e-04	04.28416742402038e-05
309	04.66692817668545e-04	04.26683493935984e-05
310	04.64798022913768e-04	04.24951138914326e-05
311	04.62904372177002e-04	04.23219829834631e-05
312	04.61012027825779e-04	04.21489715144752e-05
313	04.59121147879786e-04	04.19760939317431e-05
314	04.57231886101334e-04	04.18033642933019e-05
315	04.55344392085226e-04	04.16307962761639e-05
316	04.53458811349966e-04	04.14584031846571e-05
317	04.51575285410144e-04	04.12861979570435e-05
318	04.49693951878852e-04	04.11141931748827e-05
319	04.47814944533343e-04	04.09424010690349e-05
320	04.45938393412268e-04	04.07708335285509e-05
321	04.44064424882646e-04	04.05995021067947e-05
322	04.42193161727161e-04	04.04284180294257e-05
323	04.40324723214433e-04	04.02575922008222e-05
324	04.38459225187001e-04	04.00870352121263e-05
325	04.36596780128724e-04	03.99167573474059e-05
326	04.34737497232414e-04	03.97467685898381e-05
327	04.32881482483389e-04	03.95770786293483e-05
328	04.31028838726503e-04	03.94076968687384e-05
329	04.29179665737632e-04	03.92386324302229e-05
330	04.27334060290312e-04	03.90698941615211e-05
331	04.25492116213266e-04	03.89014906411165e-05
332	04.23653924482196e-04	03.87334301866498e-05
333	04.21819573259370e-04	03.85657208585374e-05
334	04.19989147963769e-04	03.83983704663848e-05
335	04.18162731345610e-04	03.82313865758009e-05
336	04.16340403527361e-04	03.80647765121467e-05
337	04.14522242084876e-04	03.78985473679540e-05
338	04.12708322090605e-04	03.77327060068757e-05
339	04.10898716175191e-04	03.75672590693177e-05
340	04.09093494588794e-04	03.74022129780450e-05
341	04.07292725248636e-04	03.72375739425291e-05
342	04.05496473805715e-04	03.70733479650474e-05
343	04.03704803679372e-04	03.69095408438433e-05
344	04.01917776126836e-04	03.67461581794850e-05
345	04.00135450284781e-04	03.65832053786642e-05
346	03.98357883224732e-04	03.64206876592623e-05
347	03.96585129997429e-04	03.62586100544064e-05
348	03.94817243679758e-04	03.60969774167597e-05
349	03.93054275429729e-04	03.59357944235483e-05
350	03.91296274524971e-04	03.57750655800808e-05
351	03.89543288407946e-04	03.56147952238815e-05
352	03.87795362732165e-04	03.54549875289166e-05
353	03.86052541408415e-04	03.52956465098200e-05
354	03.84314866644485e-04	03.51367760255255e-05
355	03.82582378982901e-04	03.49783797827167e-05
356	03.80855117344808e-04	03.48204613398392e-05
357	03.79133119068694e-04	03.46630241106411e-05
358	03.77416419946912e-04	03.45060713675116e-05
359	03.75705054273351e-04	03.43496062458402e-05
360	03.73999054865887e-04	03.41936317460683e-05
361	03.72298453112636e-04	03.40381507379192e-05
362	03.70603279004114e-04	03.38831659633372e-05
363	03.68913561174373e-04	03.37286800402494e-05
364	03.67229326916316e-04	03.35746954639655e-05
365	03.65550602238444e-04	03.34212146123660e-05
366	03.63877411881515e-04	03.32682397474257e-05
367	03.62209779355236e-04	03.31157730185679e-05
368	03.60547726974699e-04	03.29638164659954e-05
369	03.58891275876214e-04	03.28123720221391e-05
370	03.57240446061230e-04	03.26614415156724e-05
371	03.55595256419288e-04	03.25110266736102e-05
372	03.53955724759027e-04	03.23611291241443e-05
373	03.52321867826084e-04	03.22117503982787e-05
374	03.50693701345777e-04	03.20628919337329e-05
375	03.49071240044903e-04	03.19145550769346e-05
376	03.47454497662707e-04	03.17667410840226e-05
377	03.45843486995820e-04	03.16194511249549e-05
378	03.44238219912415e-04	03.14726862848039e-05
379	03.42638707382320e-04	03.13264475665084e-05
380	03.41044959491912e-04	03.11807358922364e-05
381	03.39456985476609e-04	03.10355521063547e-05
382	03.37874793739425e-04	03.08908969771262e-05
383	03.36298391870164e-04	03.07467711984644e-05
384	03.34727786670648e-04	03.06031753922398e-05
385	03.33162984172046e-04	03.04601101098644e-05
386	03.31603989665476e-04	03.03175758350895e-05
387	03.30050807706115e-04	03.01755729843816e-05
388	03.28503442146959e-04	03.00341019100087e-05
389	03.26961896146558e-04	02.98931629007477e-05
390	03.25426172198605e-04	02.97527561845897e-05
391	03.23896272145925e-04	02.96128819300187e-05
392	03.22372197186235e-04	02.94735402465384e-05
393	03.20853947913024e-04	02.93347311884099e-05
394	03.19341524317313e-04	02.91964547548120e-05
395	03.17834925804161e-04	02.90587108913513e-05
396	03.16334151210856e-04	02.89214994917243e-05
397	03.14839198826568e-04	02.87848203995149e-05
398	03.13350066404086e-04	02.86486734092671e-05
399	03.11866751173623e-04	02.85130582677477e-05
400	03.10389249863593e-04	02.83779746758450e-05
401	03.08917558706604e-04	02.82434222891174e-05
402	03.07451673456434e-04	02.81094007193456e-05
403	03.05991589414196e-04	02.79759095369241e-05
404	03.04537301420647e-04	02.78429482701584e-05
405	03.03088803877406e-04	02.77105164072051e-05
406	03.01646090767823e-04	02.75786133979796e-05
407	03.00209155665542e-04	02.74472386549391e-05
408	02.98777991736041e-04	02.73163915532234e-05
409	02.97352591761278e-04	02.71860714329081e-05
410	02.95932948143482e-04	02.70562775993516e-05
411	02.94519052927792e-04	02.69270093252642e-05
412	02.93110897800239e-04	02.67982658505243e-05
413	02.91708474096928e-04	02.66700463830174e-05
414	02.90311772832130e-04	02.65423501012049e-05
415	02.88920784690371e-04	02.64151761534004e-05
416	02.87535500049297e-04	02.62885236598603e-05
417	02.86155908979403e-04	02.61623917127595e-05
418	02.84782001255306e-04	02.60367793772211e-05
419	02.83413766376534e-04	02.59116856932179e-05
420	02.82051193557936e-04	02.57871096746955e-05
421	02.80694271756137e-04	02.56630503119906e-05
422	02.79342989663879e-04	02.55395065713137e-05
423	02.77997335731821e-04	02.54164773967428e-05
424	02.76657298161028e-04	02.52939617095360e-05
425	02.75322864926273e-04	02.51719584102623e-05
426	02.73994023776833e-04	02.50504663788739e-05
427	02.72670762242676e-04	02.49294844752728e-05
428	02.71353067643914e-04	02.48090115401740e-05
429	02.70040927099682e-04	02.46890463959181e-05
430	02.68734327529480e-04	02.45695878465935e-05
431	02.67433255672175e-04	02.44506346797739e-05
432	02.66137698073584e-04	02.43321856653828e-05
433	02.64847641114219e-04	02.42142395582307e-05
434	02.63563071001684e-04	02.40967950973195e-05
435	02.62283973778653e-04	02.39798510065719e-05
436	02.61010335332771e-04	02.38634059957370e-05
437	02.59742141402691e-04	02.37474587609417e-05
438	02.58479377580564e-04	02.36320079849189e-05
439	02.57222029319119e-04	02.35170523376545e-05
440	02.55970081939154e-04	02.34025904770721e-05
441	02.54723520626864e-04	02.32886210487894e-05
442	02.53482330452228e-04	02.31751426877984e-05
443	02.52246496370380e-04	02.30621540185915e-05
444	02.51016003207798e-04	02.29496536538981e-05
445	02.49790835700181e-04	02.28376401981483e-05
446	02.48570978469247e-04	02.27261122453509e-05
447	02.47356416039524e-04	02.26150683806293e-05
448	02.46147132845333e-04	02.25045071808591e-05
449	02.44943113221482e-04	02.23944272138181e-05
450	02.43744341430745e-04	02.22848270406980e-05
451	02.42550801642109e-04	02.21757052141161e-05
452	02.41362477955675e-04	02.20670602803913e-05
453	02.40179354387361e-04	02.19588907781460e-05
454	02.39001414891933e-04	02.18511952404120e-05
455	02.37828643356226e-04	02.17439721940098e-05
456	02.36661023607248e-04	02.16372201602907e-05
457	02.35498539404569e-04	02.15309376544398e-05
458	02.34341174458614e-04	02.14251231871492e-05
459	02.33188912428631e-04	02.13197752644323e-05
460	02.32041736922280e-04	02.12148923875856e-05
461	02.30899631502632e-04	02.11104730538292e-05
462	02.29762579690443e-04	02.10065157565143e-05
463	02.28630564962727e-04	02.09030189849929e-05
464	02.27503570769715e-04	02.07999812261686e-05
465	02.26381580518473e-04	02.06974009629981e-05
466	02.25264577591487e-04	02.05952766761912e-05
467	02.24152545337978e-04	02.04936068434162e-05
468	02.23045467085334e-04	02.03923899403452e-05
469	02.21943326137640e-04	02.02916244405200e-05
470	02.20846105777099e-04	02.01913088154816e-05
471	02.19753789271767e-04	02.00914415354777e-05
472	02.18666359867260e-04	01.99920210687044e-05
473	02.17583800802894e-04	01.98930458827816e-05
474	02.16506095305680e-04	01.97945144442044e-05
475	02.15433226588964e-04	01.96964252182184e-05
476	02.14365177866057e-04	01.95987766700663e-05
477	02.13301932340006e-04	01.95015672640519e-05
478	02.12243473215385e-04	01.94047954646191e-05
479	02.11189783694027e-04	01.93084597359609e-05
480	02.10140846984168e-04	01.92125585428557e-05
481	02.09096646287371e-04	01.91170903494719e-05
482	02.08057164816815e-04	01.90220536210401e-05
483	02.07022385792800e-04	01.89274468234416e-05
484	02.05992292447240e-04	01.88332684236198e-05
485	02.04966868010568e-04	01.87395168883824e-05
486	02.03946095738992e-04	01.86461906868941e-05
487	02.02929958888578e-04	01.85532882883061e-05
488	02.01918440742192e-04	01.84608081642203e-05
489	02.00911524592677e-04	01.83687487871504e-05
490	01.99909193748803e-04	01.82771086310665e-05
491	01.98911431548091e-04	01.81858861725671e-05
492	01.97918221338764e-04	01.80950798892295e-05
493	01.96929546491426e-04	01.80046882606769e-05
494	01.95945390409766e-04	01.79147097695574e-05
495	01.94965736506419e-04	01.78251428993372e-05
496	01.93990568236209e-04	01.77359861373395e-05
497	01.93019869069441e-04	01.76472379723032e-05
498	01.92053622505057e-04	01.75588968955850e-05
499	01.91091812078083e-04	01.74709614018409e-05
500	01.90134421344358e-04	01.73834299876295e-05
501	01.89181433900750e-04	01.72963011532611e-05
502	01.88232833368954e-04	01.72095734013154e-05
503	01.87288603405932e-04	01.71232452375965e-05
504	01.86348727699457e-04	01.70373151707256e-05
505	01.85413189983163e-04	01.69517817135167e-05
506	01.84481974013291e-04	01.68666433808509e-05
507	01.83555063591440e-04	01.67818986917561e-05
508	01.82632442553552e-04	01.66975461684000e-05
509	01.81714094772999e-04	01.66135843363727e-05
510	01.80800004165810e-04	01.65300117251639e-05
511	01.79890154687998e-04	01.64468268679193e-05
512	01.78984530327510e-04	01.63640283007039e-05
513	01.78083115126170e-04	01.62816145645088e-05
514	01.77185893162078e-04	01.61995842036415e-05
515	01.76292848553899e-04	01.61179357661186e-05
516	01.75403965466412e-04	01.60366678041721e-05
517	01.74519228111573e-04	01.59557788743479e-05
518	01.73638620738815e-04	01.58752675366181e-05
519	01.72762127647336e-04	01.57951323555044e-05
520	01.71889733181443e-04	01.57153718996532e-05
521	01.71021421733160e-04	01.56359847420730e-05
522	01.70157177737976e-04	01.55569694597465e-05
523	01.69296985681437e-04	01.54783246342328e-05
524	01.68440830093844e-04	01.54000488511831e-05
525	01.67588695561902e-04	01.53221407014051e-05
526	01.66740566706914e-04	01.52445987788698e-05
527	01.65896428213760e-04	01.51674216833610e-05
528	01.65056264809883e-04	01.50906080185538e-05
529	01.64220061273942e-04	01.50141563928057e-05
530	01.63387802433791e-04	01.49380654189722e-05
531	01.62559473169483e-04	01.48623337146812e-05
532	01.61735058412644e-04	01.47869599022755e-05
533	01.60914543144523e-04	01.47119426086350e-05
534	01.60097912398841e-04	01.46372804654368e-05
535	01.59285151265202e-04	01.45629721094675e-05
536	01.58476244879867e-04	01.44890161817791e-05
537	01.57671178433969e-04	01.44154113284406e-05
538	01.56869937172244e-04	01.43421562004216e-05
539	01.56072506394102e-04	01.42692494536905e-05
540	01.55278871451801e-04	01.41966897490475e-05
541	01.54489017749851e-04	01.41244757520697e-05
542	01.53702930746376e-04	01.40526061332365e-05
543	01.52920595951920e-04	01.39810795678195e-05
544	01.52141998942254e-04	01.39098947370539e-05
545	01.51367125334431e-04	01.38390503259493e-05
546	01.50595960807465e-04	01.37685450251802e-05
547	01.49828491091543e-04	01.36983775300995e-05
548	01.49064701978344e-04	01.36285465416822e-05
549	01.48304579306992e-04	01.35590507652414e-05
550	01.47548108980004e-04	01.34898889118856e-05
551	01.46795276948650e-04	01.34210596971808e-05
552	01.46046069223897e-04	01.33525618421509e-05
553	01.45300471872459e-04	01.32843940729167e-05
554	01.44558471015646e-04	01.32165551205904e-05
555	01.43820052829267e-04	01.31490437212669e-05
556	01.43085203550012e-04	01.30818586166074e-05
557	01.42353909469204e-04	01.30149985532680e-05
558	01.41626156931389e-04	01.29484622827706e-05
559	01.40901932342084e-04	01.28822485622118e-05
560	01.40181222157839e-04	01.28163561533539e-05
561	01.39464012900441e-04	01.27507838239235e-05
562	01.38750291139223e-04	01.26855303459942e-05
563	01.38040043505793e-04	01.26205944973335e-05
564	01.37333256686355e-04	01.25559750607001e-05
565	01.36629917425192e-04	01.24916708241630e-05
566	01.35930012521048e-04	01.24276805807701e-05
567	01.35233528835528e-04	01.23640031293168e-05
568	01.34540453274889e-04	01.23006372726807e-05
569	01.33850772816862e-04	01.22375818202740e-05
570	01.33164474489534e-04	01.21748355861130e-05
571	01.32481545370608e-04	01.21123973887502e-05
572	01.31801972610944e-04	01.20502660534265e-05
573	01.31125743402024e-04	01.19884404090969e-05
574	01.30452845003044e-04	01.19269192909073e-05
575	01.29783264722272e-04	01.18657015384898e-05
