==== test ====
n_dim = 96
max_it = 1000, rtol = 1.00e-06
sor_omega = 1.50
solver type = "gs"

==== solver ====
solve with gs

iter	||true residual||	||relative residual||
100	04.04594750097838e-03	02.59004855812275e-04
101	04.03815716773637e-03	02.58506150839561e-04
102	04.02902482030528e-03	02.57921535658805e-04
103	04.01855776037338e-03	02.57251477693943e-04
104	04.00677268860403e-03	02.56497046052500e-04
105	03.99369402036499e-03	02.55659803705522e-04
106	03.97935243926073e-03	02.54741714890694e-04
107	03.96378365726317e-03	02.53745065741026e-04
108	03.94702735396091e-03	02.52672396379968e-04
109	03.92912627097192e-03	02.51526442949449e-04
110	03.91012544052570e-03	02.50310088226891e-04
111	03.89007152994119e-03	02.49026319661393e-04
112	03.86901228620019e-03	02.47678193817610e-04
113	03.84699606684115e-03	02.46268806345519e-04
114	03.82407144526134e-03	02.44801266713482e-04
115	03.80028688016972e-03	02.43278677047989e-04
116	03.77569044024255e-03	02.41704114507251e-04
117	03.75032957623612e-03	02.40080616692791e-04
118	03.72425093402674e-03	02.38411169681038e-04
119	03.69750020261510e-03	02.36698698293194e-04
120	03.67012199235648e-03	02.34946058300035e-04
121	03.64215973887772e-03	02.33156030271075e-04
122	03.61365562914337e-03	02.31331314841620e-04
123	03.58465054633196e-03	02.29474529183977e-04
124	03.55518403081878e-03	02.27588204509735e-04
125	03.52529425480321e-03	02.25674784445510e-04
126	03.49501800854745e-03	02.23736624152003e-04
127	03.46439069637939e-03	02.21775990068124e-04
128	03.43344634097232e-03	02.19795060184957e-04
129	03.40221759444219e-03	02.17795924756166e-04
130	03.37073575529057e-03	02.15780587382609e-04
131	03.33903078993035e-03	02.13750966390327e-04
132	03.30713135821265e-03	02.11708896464670e-04
133	03.27506484198528e-03	02.09656130478491e-04
134	03.24285737615977e-03	02.07594341480933e-04
135	03.21053388169827e-03	02.05525124809109e-04
136	03.17811810004927e-03	02.03450000292538e-04
137	03.14563262862475e-03	02.01370414524243e-04
138	03.11309895698625e-03	01.99287743177238e-04
139	03.08053750340897e-03	01.97203293345207e-04
140	03.04796765161939e-03	01.95118305894295e-04
141	03.01540778745372e-03	01.93033957809834e-04
142	02.98287533530287e-03	01.90951364529394e-04
143	02.95038679409407e-03	01.88871582246182e-04
144	02.91795777285655e-03	01.86795610185812e-04
145	02.88560302555848e-03	01.84724392836414e-04
146	02.85333648533737e-03	01.82658822139931e-04
147	02.82117129790169e-03	01.80599739630349e-04
148	02.78911985409354e-03	01.78547938518224e-04
149	02.75719382165657e-03	01.76504165724337e-04
150	02.72540417602439e-03	01.74469123850637e-04
151	02.69376123026149e-03	01.72443473096934e-04
152	02.66227466400476e-03	01.70427833113624e-04
153	02.63095355154882e-03	01.68422784799584e-04
154	02.59980638890381e-03	01.66428872034309e-04
155	02.56884112000810e-03	01.64446603355938e-04
156	02.53806516191959e-03	01.62476453573898e-04
157	02.50748542917585e-03	01.60518865328337e-04
158	02.47710835720614e-03	01.58574250588870e-04
159	02.44693992486387e-03	01.56642992097008e-04
160	02.41698567610589e-03	01.54725444753981e-04
161	02.38725074079354e-03	01.52821936952336e-04
162	02.35773985471418e-03	01.50932771857626e-04
163	02.32845737877506e-03	01.49058228637130e-04
164	02.29940731737899e-03	01.47198563636186e-04
165	02.27059333612130e-03	01.45354011511073e-04
166	02.24201877868807e-03	01.43524786310770e-04
167	02.21368668305165e-03	01.41711082513725e-04
168	02.18559979702201e-03	01.39913076023388e-04
169	02.15776059307123e-03	01.38130925117214e-04
170	02.13017128256197e-03	01.36364771357512e-04
171	02.10283382935357e-03	01.34614740462448e-04
172	02.07574996279001e-03	01.32880943137486e-04
173	02.04892119013386e-03	01.31163475871352e-04
174	02.02234880845020e-03	01.29462421696799e-04
175	01.99603391594357e-03	01.27777850916345e-04
176	01.96997742280882e-03	01.26109821796910e-04
177	01.94418006157153e-03	01.24458381231755e-04
178	01.91864239696758e-03	01.22823565372941e-04
179	01.89336483537541e-03	01.21205400235138e-04
180	01.86834763383181e-03	01.19603902272779e-04
181	01.84359090857444e-03	01.18019078926920e-04
182	01.81909464325792e-03	01.16450929151198e-04
183	01.79485869675844e-03	01.14899443911448e-04
184	01.77088281061829e-03	01.13364606662274e-04
185	01.74716661609874e-03	01.11846393798547e-04
186	01.72370964100201e-03	01.10344775092113e-04
187	01.70051131606696e-03	01.08859714101223e-04
188	01.67757098111115e-03	01.07391168563725e-04
189	01.65488789087610e-03	01.05939090771246e-04
190	01.63246122059769e-03	01.04503427925793e-04
191	01.61029007127724e-03	01.03084122477181e-04
192	01.58837347476671e-03	01.01681112448570e-04
193	01.56671039849638e-03	01.00294331739110e-04
194	01.54529975009275e-03	09.89237104195577e-05
195	01.52414038169538e-03	09.75691750086274e-05
196	01.50323109408278e-03	09.62306487371104e-05
197	01.48257064061092e-03	09.49080518000016e-05
198	01.46215773090198e-03	09.36013015926413e-05
199	01.44199103443073e-03	09.23103129402966e-05
200	01.42206918386243e-03	09.10349983118420e-05
201	01.40239077825784e-03	08.97752680249316e-05
202	01.38295438609252e-03	08.85310304392801e-05
203	01.36375854816431e-03	08.73021921427900e-05
204	01.34480178028939e-03	08.60886581241395e-05
205	01.32608257591507e-03	08.48903319400458e-05
206	01.30759940855821e-03	08.37071158713594e-05
207	01.28935073415346e-03	08.25389110733922e-05
208	01.27133499322072e-03	08.13856177146654e-05
209	01.25355061298269e-03	08.02471351124694e-05
210	01.23599600931444e-03	07.91233618576668e-05
211	01.21866958860755e-03	07.80141959340240e-05
212	01.20156974955374e-03	07.69195348323977e-05
213	01.18469488475963e-03	07.58392756540978e-05
214	01.16804338236347e-03	07.47733152143904e-05
215	01.15161362747463e-03	07.37215501346448e-05
216	01.13540400356690e-03	07.26838769315254e-05
217	01.11941289379467e-03	07.16601921012514e-05
218	01.10363868221020e-03	07.06503921975208e-05
219	01.08807975489836e-03	06.96543739041489e-05
220	01.07273450105512e-03	06.86720341041121e-05
221	01.05760131400092e-03	06.77032699444178e-05
222	01.04267859208137e-03	06.67479788937639e-05
223	01.02796473956008e-03	06.58060587996949e-05
224	01.01345816739321e-03	06.48774079381840e-05
225	09.99157293990965e-04	06.39619250623825e-05
226	09.85060545856186e-04	06.30595094434978e-05
227	09.71166358226396e-04	06.21700609118962e-05
228	09.57473175643082e-04	06.12934798935452e-05
229	09.43979452432259e-04	06.04296674407773e-05
230	09.30683653154444e-04	05.95785252610959e-05
231	09.17584253011188e-04	05.87399557431991e-05
232	09.04679738184921e-04	05.79138619787356e-05
233	08.91968606133533e-04	05.71001477811628e-05
234	08.79449365834937e-04	05.62987177014020e-05
235	08.67120537966732e-04	05.55094770393404e-05
236	08.54980655069900e-04	05.47323318543098e-05
237	08.43028261645220e-04	05.39671889712589e-05
238	08.31261914189482e-04	05.32139559830717e-05
239	08.19680181206574e-04	05.24725412512768e-05
240	08.08281643173423e-04	05.17428539038673e-05
241	07.97064892446802e-04	05.10248038293351e-05
242	07.86028533132251e-04	05.03183016682797e-05
243	07.75171180899898e-04	04.96232588016178e-05
244	07.64491462771833e-04	04.89395873369717e-05
245	07.53988016853256e-04	04.82672000914587e-05
246	07.43659492022202e-04	04.76060105718285e-05
247	07.33504547577240e-04	04.69559329519106e-05
248	07.23521852843534e-04	04.63168820473954e-05
249	07.13710086727660e-04	04.56887732873357e-05
250	07.04067937239821e-04	04.50715226835614e-05
251	06.94594100981274e-04	04.44650467978658e-05
252	06.85287282570039e-04	04.38692627052422e-05
253	06.76146194031808e-04	04.32840879548928e-05
254	06.67169554172223e-04	04.27094405300440e-05
255	06.58356087894904e-04	04.21452388042897e-05
256	06.49704525468398e-04	04.15914014946642e-05
257	06.41213601770785e-04	04.10478476132850e-05
258	06.32882055530726e-04	04.05144964187680e-05
259	06.24708628460403e-04	03.99912673607218e-05
260	06.16692064443153e-04	03.94780800277435e-05
261	06.08831108605024e-04	03.89748540879830e-05
262	06.01124506446025e-04	03.84815092335301e-05
263	05.93571002867138e-04	03.79979651181273e-05
264	05.86169341249833e-04	03.75241412982438e-05
265	05.78918262436556e-04	03.70599571678116e-05
266	05.71816503766909e-04	03.66053318965245e-05
267	05.64862798058118e-04	03.61601843645729e-05
268	05.58055872593896e-04	03.57244330979142e-05
269	05.51394448091569e-04	03.52979962021531e-05
270	05.44877237694834e-04	03.48807912980617e-05
271	05.38502945939832e-04	03.44727354553918e-05
272	05.32270267749291e-04	03.40737451284845e-05
273	05.26177887439211e-04	03.36837360926816e-05
274	05.20224477724178e-04	03.33026233806504e-05
275	05.14408698772316e-04	03.29303212218857e-05
276	05.08729197255753e-04	03.25667429819240e-05
277	05.03184605483423e-04	03.22118011068297e-05
278	04.97773540513372e-04	03.18654070663683e-05
279	04.92494603356533e-04	03.15274713030351e-05
280	04.87346378200502e-04	03.11979031823651e-05
281	04.82327431735207e-04	03.08766109497647e-05
282	04.77436312454813e-04	03.05635016858227e-05
283	04.72671550124931e-04	03.02584812722033e-05
284	04.68031655252810e-04	02.99614543577297e-05
285	04.63515118656867e-04	02.96723243308275e-05
286	04.59120411123230e-04	02.93909932975376e-05
287	04.54845983128342e-04	02.91173620637591e-05
288	04.50690264677818e-04	02.88513301249329e-05
289	04.46651665204757e-04	02.85927956595324e-05
290	04.42728573606502e-04	02.83416555314169e-05
291	04.38919358311583e-04	02.80978052941166e-05
292	04.35222367525666e-04	02.78611392065773e-05
293	04.31635929516515e-04	02.76315502514030e-05
294	04.28158353029139e-04	02.74089301614312e-05
295	04.24787927796258e-04	02.71931694524113e-05
296	04.21522925132573e-04	02.69841574610471e-05
297	04.18361598651514e-04	02.67817823908801e-05
298	04.15302185068610e-04	02.65859313637181e-05
299	04.12342905088362e-04	02.63964904764088e-05
300	04.09481964390572e-04	02.62133448639807e-05
301	04.06717554705696e-04	02.60363787684829e-05
302	04.04047854955027e-04	02.58654756119746e-05
303	04.01471032477991e-04	02.57005180750918e-05
304	03.98985244338632e-04	02.55413881806829e-05
305	03.96588638676531e-04	02.53879673802891e-05
306	03.94279356113628e-04	02.52401366442032e-05
307	03.92055531239890e-04	02.50977765565761e-05
308	03.89915294109392e-04	02.49607674111893e-05
309	03.87856771777865e-04	02.48289893098831e-05
310	03.85878089893881e-04	02.47023222644171e-05
311	03.83977374282492e-04	02.45806462978483e-05
312	03.82152752539866e-04	02.44638415466135e-05
313	03.80402355653386e-04	02.43517883642409e-05
314	03.78724319622074e-04	02.42443674250832e-05
315	03.77116787029992e-04	02.41414598250402e-05
316	03.75577908637196e-04	02.40429471834050e-05
317	03.74105844957581e-04	02.39487117438713e-05
318	03.72698767761622e-04	02.38586364707325e-05
319	03.71354861581780e-04	02.37726051452516e-05
320	03.70072325166336e-04	02.36905024587298e-05
321	03.68849372886161e-04	02.36122141025623e-05
322	03.67684236085115e-04	02.35376268546843e-05
323	03.66575164387387e-04	02.34666286632629e-05
324	03.65520426932195e-04	02.33991087257364e-05
325	03.64518313560513e-04	02.33349575647840e-05
326	03.63567135926174e-04	02.32740670994544e-05
327	03.62665228543493e-04	02.32163307122296e-05
328	03.61810949770529e-04	02.31616433119701e-05
329	03.61002682713749e-04	02.31099013918270e-05
330	03.60238836074638e-04	02.30610030834386e-05
331	03.59517844902685e-04	02.30148482051343e-05
332	03.58838171303856e-04	02.29713383072868e-05
333	03.58198305079449e-04	02.29303767132098e-05
334	03.57596764239685e-04	02.28918685520360e-05
335	03.57032095537728e-04	02.28557207929025e-05
336	03.56502874859849e-04	02.28218422699277e-05
337	03.56007707586885e-04	02.27901437053502e-05
338	03.55545228885941e-04	02.27605377282026e-05
339	03.55114103925374e-04	02.27329388880739e-05
340	03.54713028059995e-04	02.27072636669651e-05
341	03.54340726927499e-04	02.26834304854625e-05
342	03.53995956501854e-04	02.26613597061553e-05
343	03.53677503106734e-04	02.26409736344956e-05
344	03.53384183349981e-04	02.26221965146031e-05
345	03.53114844048243e-04	02.26049545244403e-05
346	03.52868362074557e-04	02.25891757660557e-05
347	03.52643644176935e-04	02.25747902539703e-05
348	03.52439626769339e-04	02.25617299017970e-05
349	03.52255275665521e-04	02.25499285052016e-05
350	03.52089585794461e-04	02.25393217236867e-05
351	03.51941580877116e-04	02.25298470598985e-05
352	03.51810313083985e-04	02.25214438377054e-05
353	03.51694862658251e-04	02.25140531780728e-05
354	03.51594337518188e-04	02.25076179736118e-05
355	03.51507872837588e-04	02.25020828617186e-05
356	03.51434630610260e-04	02.24973941966967e-05
357	03.51373799200669e-04	02.24935000209897e-05
358	03.51324592876166e-04	02.24903500352374e-05
359	03.51286251310815e-04	02.24878955665120e-05
360	03.51258039129221e-04	02.24860895391169e-05
361	03.51239245365482e-04	02.24848864399501e-05
362	03.51229182985636e-04	02.24842422879337e-05
363	03.51227188370861e-04	02.24841146009303e-05
364	03.51232620784232e-04	02.24844623616073e-05
365	03.51244861877968e-04	02.24852459858924e-05
366	03.51263315148941e-04	02.24864272881180e-05
367	03.51287405423242e-04	02.24879694480250e-05
368	03.51316578349379e-04	02.24898369783194e-05
369	03.51350299863718e-04	02.24919956904522e-05
370	03.51388055681002e-04	02.24944126620045e-05
371	03.51429350778840e-04	02.24970562036863e-05
372	03.51473708892401e-04	02.24998958269895e-05
373	03.51520672009044e-04	02.25029022118354e-05
374	03.51569799876292e-04	02.25060471750783e-05
375	03.51620669497807e-04	02.25093036382386e-05
376	03.51672874656811e-04	02.25126455969954e-05
377	03.51726025444533e-04	02.25160480909989e-05
378	03.51779747777514e-04	02.25194871729702e-05
379	03.51833682941191e-04	02.25229398794841e-05
380	03.51887487133924e-04	02.25263842017788e-05
381	03.51940831024671e-04	02.25297990574407e-05
382	03.51993399311004e-04	02.25331642621100e-05
383	03.52044890295791e-04	02.25364605023818e-05
384	03.52095015456878e-04	02.25396693082590e-05
385	03.52143499053846e-04	02.25427730279782e-05
386	03.52190077708082e-04	02.25457548011282e-05
387	03.52234500031855e-04	02.25485985349039e-05
388	03.52276526220728e-04	02.25512888780156e-05
389	03.52315927690222e-04	02.25538111974285e-05
390	03.52352486723473e-04	02.25561515558077e-05
391	03.52385996096270e-04	02.25582966875148e-05
392	03.52416258742401e-04	02.25602339771844e-05
393	03.52443087403356e-04	02.25619514372999e-05
394	03.52466304325047e-04	02.25634376887784e-05
395	03.52485740898002e-04	02.25646819379375e-05
396	03.52501237390279e-04	02.25656739593976e-05
397	03.52512642612346e-04	02.25664040746293e-05
398	03.52519813631143e-04	02.25668631336480e-05
399	03.52522615495334e-04	02.25670424974264e-05
400	03.52520920943977e-04	02.25669340192442e-05
401	03.52514610134554e-04	02.25665300272784e-05
402	03.52503570404205e-04	02.25658233093176e-05
403	03.52487695982414e-04	02.25648070943702e-05
404	03.52466887768057e-04	02.25634750383912e-05
405	03.52441053079951e-04	02.25618212083140e-05
406	03.52410105435082e-04	02.25598400678530e-05
407	03.52373964298623e-04	02.25575264615012e-05
408	03.52332554899810e-04	02.25548756027429e-05
409	03.52285807992427e-04	02.25518830587211e-05
410	03.52233659668435e-04	02.25485447383071e-05
411	03.52176051143839e-04	02.25448568783923e-05
412	03.52112928578444e-04	02.25408160323495e-05
413	03.52044242885092e-04	02.25364190578216e-05
414	03.51969949542811e-04	02.25316631047598e-05
415	03.51890008442824e-04	02.25265456055657e-05
416	03.51804383688755e-04	02.25210642623015e-05
417	03.51713043462706e-04	02.25152170381169e-05
418	03.51615959842489e-04	02.25090021455484e-05
419	03.51513108674959e-04	02.25024180384116e-05
420	03.51404469398650e-04	02.24954634004463e-05
421	03.51290024920242e-04	02.24881371374087e-05
422	03.51169761468489e-04	02.24804383677204e-05
423	03.51043668471745e-04	02.24723664146284e-05
424	03.50911738405739e-04	02.24639207964599e-05
425	03.50773966693433e-04	02.24551012202118e-05
426	03.50630351557246e-04	02.24459075720906e-05
427	03.50480893930756e-04	02.24363399118603e-05
428	03.50325597328147e-04	02.24263984644843e-05
429	03.50164467738819e-04	02.24160836133794e-05
430	03.49997513515838e-04	02.24053958932743e-05
431	03.49824745287832e-04	02.23943359845699e-05
432	03.49646175854420e-04	02.23829047066450e-05
433	03.49461820076053e-04	02.23711030108042e-05
434	03.49271694804506e-04	02.23589319758288e-05
435	03.49075818788057e-04	02.23463928019060e-05
436	03.48874212578080e-04	02.23334868046499e-05
437	03.48666898452947e-04	02.23202154102299e-05
438	03.48453900330242e-04	02.23065801497511e-05
439	03.48235243710073e-04	02.22925826556250e-05
440	03.48010955571116e-04	02.22782246549152e-05
441	03.47781064317346e-04	02.22635079659268e-05
442	03.47545599720495e-04	02.22484344945232e-05
443	03.47304592815280e-04	02.22330062274190e-05
444	03.47058075873454e-04	02.22172252305184e-05
445	03.46806082325638e-04	02.22010936439118e-05
446	03.46548646695100e-04	02.21846136776363e-05
447	03.46285804551382e-04	02.21677876087072e-05
448	03.46017592446590e-04	02.21506177770393e-05
449	03.45744047866966e-04	02.21331065823472e-05
450	03.45465209186397e-04	02.21152564811686e-05
451	03.45181115590848e-04	02.20970699820273e-05
452	03.44891807066164e-04	02.20785496446520e-05
453	03.44597324322637e-04	02.20596980751474e-05
454	03.44297708771027e-04	02.20405179244596e-05
455	03.43993002455217e-04	02.20210118840643e-05
456	03.43683248035583e-04	02.20011826849026e-05
457	03.43368488744290e-04	02.19810330945193e-05
458	03.43048768331376e-04	02.19605659136113e-05
459	03.42724131033688e-04	02.19397839740388e-05
460	03.42394621552269e-04	02.19186901373780e-05
461	03.42060285002329e-04	02.18972872917185e-05
462	03.41721166891771e-04	02.18755783502882e-05
463	03.41377313080614e-04	02.18535662488565e-05
464	03.41028769753954e-04	02.18312539440023e-05
465	03.40675583389611e-04	02.18086444110438e-05
466	03.40317800726641e-04	02.17857406420225e-05
467	03.39955468763305e-04	02.17625456455730e-05
468	03.39588634689070e-04	02.17390624425702e-05
469	03.39217345891326e-04	02.17152940665591e-05
470	03.38841649925511e-04	02.16912435618426e-05
471	03.38461594474123e-04	02.16669139808573e-05
472	03.38077227347131e-04	02.16423083842000e-05
473	03.37688596449012e-04	02.16174298385176e-05
474	03.37295749758224e-04	02.15922814151930e-05
475	03.36898735311845e-04	02.15668661893615e-05
476	03.36497601182034e-04	02.15411872384043e-05
477	03.36092395453965e-04	02.15152476405357e-05
478	03.35683166221927e-04	02.14890504745536e-05
479	03.35269961565491e-04	02.14625988183135e-05
480	03.34852829523398e-04	02.14358957470574e-05
481	03.34431818091969e-04	02.14089443333116e-05
482	03.34006975200652e-04	02.13817476453216e-05
483	03.33578348711931e-04	02.13543087470457e-05
484	03.33145986389020e-04	02.13266306960881e-05
485	03.32709935898208e-04	02.12987165438475e-05
486	03.32270244782290e-04	02.12705693338175e-05
487	03.31826960467097e-04	02.12421921020040e-05
488	03.31380130239159e-04	02.12135878754955e-05
489	03.30929801219554e-04	02.11847596707888e-05
490	03.30476020386516e-04	02.11557104952365e-05
491	03.30018834540426e-04	02.11264433448058e-05
492	03.29558290308335e-04	02.10969612043679e-05
493	03.29094434118774e-04	02.10672670460859e-05
494	03.28627312216787e-04	02.10373638303764e-05
495	03.28156970631319e-04	02.10072545038226e-05
496	03.27683455184038e-04	02.09769419997383e-05
497	03.27206811477120e-04	02.09464292373869e-05
498	03.26727084877680e-04	02.09157191209834e-05
499	03.26244320530303e-04	02.08848145404980e-05
500	03.25758563334302e-04	02.08537183701993e-05
501	03.25269857937123e-04	02.08224334682325e-05
502	03.24778248745895e-04	02.07909626773586e-05
503	03.24283779902569e-04	02.07593088233631e-05
504	03.23786495288241e-04	02.07274747153327e-05
505	03.23286438522070e-04	02.06954631455857e-05
506	03.22783652944238e-04	02.06632768885818e-05
507	03.22278181623507e-04	02.06309187014052e-05
508	03.21770067352528e-04	02.05983913234649e-05
509	03.21259352630118e-04	02.05656974753596e-05
510	03.20746079682350e-04	02.05328398602282e-05
511	03.20230290428891e-04	02.04998211615947e-05
512	03.19712026512924e-04	02.04666440452838e-05
513	03.19191329273827e-04	02.04333111576718e-05
514	03.18668239748179e-04	02.03998251257511e-05
515	03.18142798679149e-04	02.03661885577311e-05
516	03.17615046510332e-04	02.03324040426439e-05
517	03.17085023368028e-04	02.02984741492094e-05
518	03.16552769077634e-04	02.02644014268852e-05
519	03.16018323160177e-04	02.02301884056444e-05
520	03.15481724827331e-04	02.01958375956563e-05
521	03.14943012967484e-04	02.01613514863950e-05
522	03.14402226162291e-04	02.01267325476989e-05
523	03.13859402690024e-04	02.00919832299848e-05
524	03.13314580500530e-04	02.00571059626453e-05
525	03.12767797235791e-04	02.00221031553647e-05
526	03.12219090219370e-04	01.99869771974433e-05
527	03.11668496457867e-04	01.99517304578910e-05
528	03.11116052644208e-04	01.99163652856374e-05
529	03.10561795150953e-04	01.98808840091036e-05
530	03.10005760037498e-04	01.98452889366633e-05
531	03.09447983036970e-04	01.98095823558038e-05
532	03.08888499572423e-04	01.97737665341627e-05
533	03.08327344754291e-04	01.97378437193650e-05
534	03.07764553366559e-04	01.97018161381380e-05
535	03.07200159876753e-04	01.96656859969502e-05
536	03.06634198444406e-04	01.96294554825541e-05
537	03.06066702913126e-04	01.95931267614775e-05
538	03.05497706799007e-04	01.95567019792826e-05
539	03.04927243314075e-04	01.95201832620662e-05
540	03.04355345356520e-04	01.94835727158344e-05
541	03.03782045509719e-04	01.94468724264406e-05
542	03.03207376043657e-04	01.94100844596761e-05
543	03.02631368919208e-04	01.93732108615439e-05
544	03.02054055787298e-04	01.93362536582058e-05
545	03.01475467985243e-04	01.92992148557474e-05
546	03.00895636552733e-04	01.92620964412014e-05
547	03.00314592210981e-04	01.92249003812131e-05
548	02.99732365384156e-04	01.91876286234121e-05
549	02.99148986187312e-04	01.91502830956400e-05
550	02.98564484433585e-04	01.91128657064105e-05
551	02.97978889636569e-04	01.90753783450622e-05
552	02.97392231007425e-04	01.90378228815729e-05
553	02.96804537461415e-04	01.90002011669784e-05
554	02.96215837611339e-04	01.89625150329520e-05
555	02.95626159780174e-04	01.89247662926137e-05
556	02.95035531988620e-04	01.88869567397332e-05
557	02.94443981984696e-04	01.88490881506240e-05
558	02.93851537188029e-04	01.88111622805774e-05
559	02.93258224771941e-04	01.87731808691173e-05
560	02.92664071587976e-04	01.87351456351688e-05
561	02.92069104224406e-04	01.86970582808031e-05
562	02.91473348970046e-04	01.86589204889219e-05
563	02.90876831842208e-04	01.86207339250458e-05
564	02.90279578570922e-04	01.85825002363053e-05
565	02.89681614608649e-04	01.85442210520618e-05
566	02.89082965126260e-04	01.85058979836506e-05
567	02.88483655030505e-04	01.84675326254989e-05
568	02.87883708943591e-04	01.84291265538189e-05
569	02.87283151219638e-04	01.83906813276606e-05
570	02.86682005943328e-04	01.83521984888262e-05
571	02.86080296933330e-04	01.83136795620883e-05
572	02.85478047742078e-04	01.82751260551766e-05
573	02.84875281653529e-04	01.82365394586339e-05
574	02.84272021689786e-04	01.81979212462402e-05
575	02.83668290620646e-04	01.81592728756239e-05
